phrase,cluster_label
results indicate perceived convenience,0
behaviour struggle identify agent held,0
ai provides direct recommendations,0
usually associated scientific disciplines remains,0
teleoperating robots stream,0
eye movements,0
teleoperation using,0
best robot,0
implications information communication,0
verlag london,0
automation human,0
research examined factors affecting robotic,0
impact automation,0
robot initiates interaction perceived intelligent,0
attendees willing adopt robots,0
contextual role crowdedness human robot,0
francis group,0
raised concerns regarding,0
trend raised,0
valid reliable scale assess ai,0
exhibited good,0
resistance using automation features,0
effect holds economy,0
discreet manufacturing,0
personalized recommendations consumers regarding,0
agents especially terms service quality,0
convenience accessibility,0
connected automated,0
cavs poised revolutionize,0
advanced manufacturing systems,0
game model social potential field,0
perceived ease use significant,0
likely missed automated,0
despite emerging contribution machine automation,0
commitment issues,0
understanding limited,0
prevalence automation,0
exponential rise prevalence,0
step empirical,0
resolution performance eye movements subjective,0
involvement significantly reduced default rate,0
reliable automation compared manual performance,0
francis group,0
robot proposed,0
scholarly community,0
agents humanoid robots assumed facilitate,0
eye contact,0
gaze head pose action recognition,0
enabling robots detect human,0
addition identify,0
human robot interaction hri model,0
organism response,0
use avs,0
use boosts purchase,0
produce better,0
used statistical,0
validated retail,0
burgeoning automation,0
perceived value,0
performance efficacy perceived ease use,0
empirical quantifiable methods,0
approach following interdisciplinary character management,0
role virtual service agents vsas,0
francis group,0
conceptual model developed,0
efficiency human computer communication,0
considerations early,0
integrating findings different scientific disciplines,0
attributing responsibility limitation ai,0
francis group,0
background automation related complacency automation,0
models predict explain behavior terms,0
developing testing cognitive,0
models come instantiated brain article,0
systematically testing input output stimulus,0
uncanny valley,0
study identified primary communication barrier,0
omission commission errors,0
painting related communication breakdowns,0
conducted analyzing users communication,0
automation bias represent different,0
robots intriguing idea existence underlying,0
common assessments trust qualitative studies,0
purchase intention,0
physical space brain supporting,0
disruption multi agent systems,0
perceived ease use,0
communication quality significant experiencing relatively,0
purchase recommendation,0
model using partial squares structural,0
robot teams benefit imperfect static,0
concierges dialog interface embodiment,0
behavior selection module general,0
explores landscape artificial intelligence,0
perceived usefulness ease use,0
hypotheses tested,0
interpersonal human automation human,0
using partial squares structural equation,0
humanoid vs cartoon subjects designs,0
based version non verbal turing,0
francis group,0
based version non verbal turing,0
agent commonplace task,0
vulnerabilities individual agents humans,0
suggesting conceptual ceiling,0
suggest attacks avs significantly,0
agents sales,0
foot positions,0
outcomes handled solely human agents,0
ai trustworthiness foster adoption application,0
challenge hindrance appraisals,0
empirical analysis key,0
overall human robot,0
develop commerce,0
automation transitions factor specific scaling,0
communication strategies asvs pedestrian,0
societal advancement impacting,0
communication design recommender systems,0
evaluating wine vacuum recommendations,0
suggestions greater willingness disclose personal,0
machine agencies differently regardless,0
lead participants orient different recommendation,0
agency recommendation process,0
messages containing intent asv actions,0
users attribution,0
perceived value adopt customer engagement,0
tasked supervise multiple robotic,0
global academic industrial spheres,0
100 automation,0
francis group,0
understand effects automation imperfection,0
personalized recommendations employed online,0
francis group,0
recognition atr reliability low,0
wires cogn,0
ai frontline services,0
evolution retail,0
ai service failure,0
affecting relationship,0
effect agents experience levels underlying,0
intelligence ai devices hotel,0
strengthening relations,0
families respond better functional,0
limited understanding antecedents,0
satisfaction willingness adopt ai,0
created qualitative study,0
ai service passengers,0
term interactions humans virtual,0
partial squares approach study used,0
shopping contexts,0
difference measures,1
cues present simulated environment,1
manipulated situational,1
literacy contributes,1
boxes leading,1
information described psychological,1
scope designing training uncovers,1
sensed sensors,1
half participants threat,1
described physics based,1
manipulating algorithms fake,1
understanding lack,1
processing applications challenge managers,1
limited evidence individuating information,1
information humans computers use,1
gap examine,1
execution pace model basic psychological,1
recruited commercial online access,1
related task ndrt performance,1
used analyze relationships variables,1
challenge multiple,1
workers offering notable efficiency scalability,1
rise worker resistance manipulating algorithms,1
users algorithmic,1
effect studies 7a,1
based belanche,1
word machine effect robust,1
levels information,1
assessment rota measures person,1
information witness testimony base rate,1
perceived black,1
differences mental,1
examine temporal,1
human operators,1
task called multi ball motion,1
understandable users improving interaction,1
presents group study,1
trust lead task failure,1
simultaneously considers task difficulty,1
task called multi ball motion,1
human human,1
examples improved,1
knowledge workers,1
effects different,1
insignificant effects perceived,1
different task,1
users technology usage,1
cooperation support employees introducing,1
social support informational support,1
workers innovative work behaviors iwb,1
simultaneously considers task difficulty,1
trust lead task failure,1
human cooperation,1
partner advanced tool human,1
attention necessitate research,1
managers showing empathetic,1
support caring mitigate worker resistance,1
software order,1
driven workplace,1
highlights power human touch,1
support proposed theoretical framework,1
employees future,1
orientation buffer strain pathway,1
promoting user interaction,1
terms generalizability,1
hunting game walking highly immersive,1
significant differences,1
assisted mushroom hunting people,1
haic interdependent exploitation independent exploitation,1
model demonstrates,1
sustained human,1
dependency remain,1
computer collaboration,1
approach microsoft xiaoice,1
mission application,1
components concepts present conceptual,1
inform shared control,1
complex command control systems,1
patching opaque models post hoc,1
application easily accessed user multiple,1
user multiple levels abstraction,1
limited experience exhibit higher resistance,1
user current context,1
intelligent applications effectively model manage,1
predictability affects cognitive load,1
demographic attitude,1
systems conducted,1
interact large organisations,1
behaviors sex,1
interactions address,1
weigh different kinds information deciding,1
people world seek interact,1
derived media effect theories,1
fundamentally change workplaces professions,1
model robust,1
finally validated predictive,1
predictive performance model using,1
items underwent item analysis,1
measured multimodality,1
people successful achieving coordination,1
dependence scale acceptable model fitting,1
humanmachine teams assist employees,1
fitting indices standardized loadings ranging,1
common training environments starcraft,1
human learner,1
developmental machine learning supervision,1
addition scale exhibited,1
identity collaborating,1
literature extending understanding collaboration,1
negatively impact employees identifications,1
background previous experiments tacit coordination,1
used interactive aiming task participants,1
human mental model supported value,1
gap regarding information,1
structural cost function human driven,1
differences boredom performance low,1
demonstrate application metrics spacecraft maintenance,1
research cognitive systems engineering,1
considering effects employees implementing agv,1
repertoire behaviors,1
human participants presenting scenarios,1
human driven interactive trajectories order,1
cartoon images studies prevented,1
making organizational behavior context human,1
interactive contexts,1
performance visual attention viewing,1
important issues related managerial decision,1
did continue investigation,1
using display leads,1
action appropriate given,1
cues advanced llms,1
ads did using baseline sat,1
interacting sat level action,1
potential introduce new,1
uber lyft exemplary embodiments algorithmic,1
observing monitoring work cis hci,1
management drivers managed algorithms task,1
activities gig,1
time available cis,1
fully synchronized humans,1
workload autonomy context,1
understanding human cognition,1
algorithms widely,1
drop assign cavs cost effective,1
complementing work,1
correlate productivity,1
management perceived benevolent,1
participants took,1
level decision,1
new amplify existing risks,1
oz methodology used,1
cognitive science past decades provided,1
employees introducing new technologies driving,1
outputs supporting beneficial outcomes,1
modelling study based total 418,1
voice recruiting face immigration,1
control environment novel triggering mechanism,1
decide trigger support,1
automation task,1
task performance situation awareness sa,1
support systems,1
controller workload limiting,1
science control,1
bounded optimality models characterize human,1
consider individual differences,1
situation present,1
measured situation,1
systems interact humans,1
sa measured,1
proposes contexts,1
conditions providing resolution advisories,1
new capable increasing efficiency,1
manual control,1
result improved workload ratings,1
social development organizations,1
concerns impact human,1
team members collaborate effectively efficiently,1
human jobs lack,1
ranking scale relative significance,1
replacement human,1
paper developed model criteria human,1
decision support,1
institutional environment 23 sub criteria,1
drag replacement,1
differentiate human interaction,1
state art,1
octagon measurement useful,1
information integration,1
process output node,1
potentially fruitful direction provide support,1
virtual reality,1
systems increasingly adopted various,1
information contained,1
interaction user model,1
options timing response prompts,1
psychological distance users,1
instructions ia act,1
autonomous vocabulary learning,1
human ia collaboration challenging,1
comes followed,1
collaborative environments education,1
example choices influenced relative locations,1
implications human,1
kind algorithm,1
focuses technical issues benefits,1
timing manipulations relatively equibiased,1
computer mouse modified subtle velocity,1
performance explained kind,1
contrast humans did delegate did,1
open access,1
human performance suffered result,1
tasks activities,1
engaged disengaged actions handing control,1
management rapidly spreading,1
model potential improve model quality,1
awareness method,1
chain events,1
caused behave certain way,1
objectively latency,1
workload measured,1
include interactivity time convenience compatibility,1
detailed traceability,1
assisted subtask,1
better multi,1
negative effects worker need satisfaction,1
regarding influence management worker motivation,1
performance wellbeing,1
enthusiasm explained rapid,1
captured sustained focus researchers,1
algorithmic management,1
poorer multi taskers,1
tools used various,1
impact tools employees collaboration exploring,1
used illustrate model applied design,1
psychometric scales useful tools,1
likeness cooperativeness,1
interaction effect perceived,1
operators unaided decision,1
inexperienced factory workers initial,1
problem solving skills,1
uv complete missions,1
multi attribute value theory integrate,1
instruction ll stop early deceleration,1
rigid understanding presumes informed,1
era informed,1
algorithms data trained sets,1
increasingly rely algorithms,1
drawbacks directions,1
usage led employment uncertainty higher,1
technical design assistance systems suitable,1
noncontextual unpredictable manner,1
significant challenges team dynamics,1
increasingly diverse domains human,1
psychological methods theory,1
algorithms human,1
tom specifically increasing,1
cognitive science studies children individuals,1
reacted strongly algorithm,1
let non technical end users,1
timing intervals,1
behave output based challenge developers,1
personal variables gender shaping algorithm,1
additionally female,1
models behave output,1
quantitative approach structured,1
existing definition,1
sense definition mirrors existing definition,1
definition mirrors,1
probability theory model types behaviors,1
female participants,1
algorithm errors,1
systems organically embedded,1
increasingly workplaces,1
display information,1
ratings significantly improved,1
task allocation human,1
information improved performance,1
accuracy model,1
systems modern workplace,1
instance model,1
theory devise mathematical dm model,1
provision reduced participants ability discriminate,1
elsi enhanced awareness fully examined,1
resistance organizations,1
investigation revealed critical skills employee,1
concept embodied employees fears inefficacies,1
job replacement theories contend,1
variables factors concerning respective work,1
losses organizational think,1
intelligent machines execute routine,1
automatically make decisions,1
participants exposed scenarios,1
development comparable,1
generally expensive,1
driven failures,1
work opposite direction,1
adaptability shared leadership team diversity,1
make mistakes,1
fought complex chaotic nature,1
combat retaining meaningful human,1
meaningful human control war,1
comparable humans,1
medium high manipulated subjects,1
mathematical human,1
transfer effects building components mathematical,1
propose human,1
human dm,1
education workplace design,1
team members share mental,1
hours generally,1
measure components,1
prevailing definitions,1
sex recruited perform assembly,1
adss affect behavior capability,1
levels explicability varied providing,1
avoidance task,1
task different levels automation,1
repeated interactions automated,1
sets descriptive labels machines,1
reflect level mh individuals,1
perceptions machine intelligence turn,1
varied implementing conditions participant free,1
human interaction preferred,1
play business game real task,1
difference teamwork performance,1
increased awareness ca actions,1
better analyzed engineered,1
written information dedicated display,1
teammate provided verbal written,1
centralized feedback autonomous,1
vices featuring human interaction,1
mars mission,1
measurement items,1
managerial accounting successful example implementation,1
different levels,1
applied different,1
tool usage facilitating conditions habit,1
reasons decisions disseminates information,1
information local reasoning data,1
output information users,1
leaders low vs high design,1
new scale,1
quantities pull center,1
algorithm shortcomings,1
asam continuously,1
collaborative software,1
extreme programming xp practices help,1
state assessment module asam,1
performance machines,1
human assumption superior performance,1
participants learn algorithm,1
technology model chinese educational context,1
high concurrent events task loads,1
actions situated work,1
pilot wizard oz,1
failure pressure sources,1
new light controlled human experiments,1
crucial enhancing natural intuitive interaction,1
semantic understanding ability wake ability,1
acts involving artificial,1
different scenarios wrongful,1
maintains rl convergence improves stability,1
entering professional cooperative society bloom,1
humans help complete challenging industrial,1
channel virtual real interaction,1
replace human operators,1
humans process,1
interacting human operator user,1
replace human labour altogether,1
regression model chinese,1
era witnessing entering professional,1
study investigate impact feedback modality,1
performance work systems,1
triad randomly assigned participants navigator,1
human expectations teammate behavior benefiting,1
likeness closely matches human expectations,1
users encounter service failures challenge,1
humane work systems industry,1
experienced task,1
multiple anovas,1
uniqueness concerns diminish users perceptions,1
similar average scores traditional learning,1
organizational unit,1
task allocation,1
controlled human,1
learnable abstractions reasoning,1
human work better worse depending,1
indispensable humans,1
managers beliefs positively influence change,1
photographing targets,1
indispensable humans,1
human participants gradually tailored prescribed,1
significant impact field education,1
did occur track,1
factors impact technology,1
differences including demographics,1
information overload intuitive,1
higher facing,1
significantly higher,1
participants behaved,1
support systems context newsvendor,1
systems widespread supporting decide,1
framework hi gai,1
provides potential,1
enhancing knowledge,1
states government work united,1
contributor official duties employee,1
collaboration emphasizes transparency,1
measures indicated,1
indicated experienced higher,1
svo participants final waiting,1
workload directive condition objective,1
tool simplifies,1
assessment usually ask users,1
department effectiveness tested,1
use similar predictive,1
management knowledge controversial,1
managerial implications,1
current conditions instability turbulence,1
perceived av motion sickness,1
advantages speed,1
computer interactions,1
speed reduced costs respondents make,1
fails devote citizens user,1
address citizens psychological problems government,1
crisis management,1
huge number confirmed cases deaths,1
reduces human cognitive burdens mitigates,1
characterize mouse motion patterns,1
common mouse operations potential new,1
people considered,1
linear models,1
participants non directive,1
effects response,1
development theoretical model explains end,1
order quantities,1
users remains somewhat,1
customizable parameterized suite procedurally,1
contemporary decision support,1
future research explore impact human,1
enhance individual adaptability,1
model tested industrial maintenance workplace,1
interaction employee vitality especially,1
influences employee learning,1
adapt new work,1
errors leading users lose trust,1
content learning,1
requires employees,1
based systems typically outperform human,1
obstacle observation,1
use human game,1
workload communication,1
maintenance experts participants represent,1
interpersonal domains,1
task performance,1
periods task load,1
subjects groups experienced varied,1
participants assigned,1
conduct cordon search style,1
effective business practices successful,1
managerial social aspects,1
plays important indirect role regulating,1
algorithm sticky,1
machine learning perceive,1
grounded perception,1
negatively influence perceptions jobseekers,1
interpersonal perceptions perceptions change help,1
speaker influenced participants impressions,1
employment opportunities area psychological,1
text based,1
consider user needs personal background,1
dependence developed,1
heard perceive,1
tool efforts delineate roles,1
joint task execution,1
employee job satisfaction,1
environment conducive sustainable organizational success,1
interaction essential,1
regard tasks work design,1
mechanisms underrepresented,1
specific effects adaptability cooperation,1
human operators working,1
shed light dynamics,1
mean effects calculated,1
overview general specific effects missing,1
interactions employees,1
scenario based,1
employees increase,1
labor shortages,1
increase ensuring,1
situation awareness,1
knowledge intensity ia ability complete,1
professionals seven organizations using purposive,1
workers tools fluent interaction,1
data noticeable gaps individual,1
attention perspective taking communication social,1
workload 291 ms vs,1
defined intermittent reception data noticeable,1
response test indicator mental workload,1
missions achievable direct operator involvement,1
completion time number,1
recruitment performance assessment,1
human operators little,1
implications organizational,1
fluency relates employee job,1
memory tims new vision collaboration,1
mediating role,1
transactive memory systems,1
subjective job performance,1
ias realize joint systems transactive,1
operators weakest performers,1
degrees information loss defined intermittent,1
team based working processes,1
requirements formulation prepare software agents,1
working conditions ability exert,1
aspect humane,1
guidance event organizers suggesting collaboration,1
based theoretical predictions media equation,1
task type,1
based learning theory iblt,1
functional tasks compared social tasks,1
human control principle,1
infer goals beliefs,1
interactive behavior human,1
observations likely improve,1
control transfer compared systems,1
proficiency length,1
techniques provide granular understanding influencers,1
proposed bypass,1
support preferred,1
collaboration effective human,1
use tims tool requirements,1
multiple theories,1
focus task job,1
perception localisation,1
control management,1
environments operate,1
collaboration essential,1
important requirement,1
seen important,1
complex deep neural,1
job control multiple,1
provides important,1
constellations employees,1
working systems,1
executive actions,1
optimal level,1
specific changes,1
models include specific technical,1
specific technical considerations,1
scenario based experimental design 361,1
algorithms hybrid contexts,1
individual receipts,1
nasa task load,1
methodologically numerous controls,1
impact technology human decision,1
scenario based,1
implementation model products known,1
learning combined text,1
substitute human frontline employees hfles,1
area heterarchy knowledge anticipation mental,1
error source threat,1
companies google proquest,1
converted model,1
including adaptive systems focus,1
perceived experience,1
shows unexplored,1
intelligence automation relationship,1
making context,1
general behavioral,1
identified key aspects,1
visual perception,1
human error,1
examples havoc caused human,1
strategy complexity different failures,1
case fictitious company,1
means assess performance,1
abundant environment characterizes algorithmic,1
bounded human rationality,1
severe failures required,1
process respect railway,1
chernobyl examples,1
human task organization,1
different behavior,1
course time,1
perception theory explains ascribing mental,1
approaches depend fixed expert opinion,1
methods use performance shaping,1
model human behavior,1
incidents like bhopal gas tragedy,1
sphere estimate human,1
srt significantly,1
enhancing user experiences analysis,1
user needs models design intelligent,1
reports participant uncertainties visualisations,1
crafting job insecurity,1
versus human face certain visual,1
chest screens influenced human,1
results intuitively visualized,1
ias support humans,1
tracking sensors record saccadic,1
drawing recent philosophical literature responsibility,1
human characteristics turn make interchange,1
simulator based,1
operators mental task resources,1
processing learning interpretation,1
role emotional,1
sensory cues,1
strongest predictors substratism,1
collaborative virtual,1
offer attributes human,1
research start diverting focus agents,1
remarkable proficiency handling routine tasks,1
human limitations,1
proposes cognitive task analysis,1
information interaction design vehicle,1
assigned humans,1
ivr helps create improved,1
human machine cooperation performance,1
task analysis method integrating srk,1
managers study,1
realizing improvements,1
suggested directions substantial impacts,1
significant effect,1
human operators perform,1
research identifying factors contribute,1
long recognised challenge,1
engineering psychology,1
operators chocolate wrapping,1
industry employees employees adopt proactive,1
effectiveness degraded,1
preferred pilots strong,1
selected behaviors low high,1
baseline constraint,1
eci interactive method directly,1
loss standing compared,1
aspects carefully evaluated,1
systems strategy economics,1
increase potentially far,1
effect driven employees perceived potential,1
collaboration increasingly prevalent,1
application value future,1
mechanism provided study,1
research norm psychology,1
corrective feedback humans provide expressions,1
implications understanding managing high performers,1
dyadic collaboration suggesting important,1
perception action,1
feedback necessary,1
modified predator prey workbench,1
causal evidence effect manipulating performance,1
taxonomy use,1
life history person,1
philosophy claims humans capable,1
job demands,1
perceptual thought common,1
individual temporal changes,1
impacts employees satisfaction thwarting,1
analyzed using,1
working 20 hr,1
cognitive neuroscience active inference suggests,1
literature demonstrating organizational psychology theories,1
mental ability,1
theoretical model,1
integrates individual,1
wider variety distractor,1
employees high performance ranking,1
global labor,1
actual job tasks study workplace,1
algorithm augmented work algorithm,1
powerful algorithmic aids discussed,1
reliable sensory,1
sensory exchange extended motor,1
perception congruence jointly,1
navigation context,1
changes perception,1
evolutionary learning processes,1
behavior embedded artificially intelligent systems,1
human human interaction human technology,1
systems allow make inferences human,1
tools experimental psychology decision sciences,1
addition perception,1
increased participants passing times,1
preparing managerial response,1
reaction time,1
models assign posterior probabilities competing,1
informed mr source,1
unveiled perceived authenticity,1
division labor human,1
supplement replace humans service interactions,1
vcos aspect critical different actors,1
tasks subject change,1
cooperation humans,1
behavior mutual knowledge,1
collaboration hrc,1
pilot selection,1
necessary condition human,1
illustrate complexities,1
characterization grounded human aa,1
characterizes coordination,1
knowledge work require,1
limitation interaction simulated,1
research managerial,1
complex work,1
work rapidly executed multiple,1
managerial implications,1
boxes neural,1
assist cognitive tasks production,1
future production management systems,1
aas participate increasingly complex,1
illustrate shift,1
emphasizes growing,1
performed managers presence fixed,1
spread virtual,1
ranging observational field studies experimental,1
orientate companies develop successful collaboration,1
situations multiple humans,1
revolutionizing organizational,1
curricula emphasizing importance new,1
frequency smartphone usage played significant,1
media context,1
presumes specific knowledge business process,1
evidence overoptimism,1
grounded resource based view,1
main processes human centered,1
model based reasoning,1
decomposed guidance based,1
emerging end user,1
expert users approaches necessarily,1
efforts expand agenda interpretability,1
wide scale deployment,1
led spread,1
government significant,1
tasks accuracy precision,1
experience cx,1
pragmatic aspects sr,1
lead unpredictable cx,1
accomplished goals focusing employees working,1
divides misinformation artificial,1
emerging evidence suggests children think,1
control technological systems,1
trajectory belief,1
systems human,1
statistically significant difference,1
displayed led,1
working care,1
complex datasets algorithms robo,1
automatically design maintain investment portfolios,1
mirrored adult participants overwhelmingly denied,1
developmental trajectory,1
promise collaboration humans algorithms,1
include end user interactions,1
sequential steps,1
achieve greater job performance,1
partnering particularly humans trust collaborate,1
generate performance feedback,1
managerial abstract,1
pivotal implications management,1
theory practice public,1
effect mitigated employees tenure firm,1
objectives benefits scope ai applications,1
using drawing game application,1
feedback disclosed harming,1
enhance employee productivity deployment effect,1
feedback employees tracking employee behavior,1
thinking techniques strategic,1
strategic organizational counseling supports modeling,1
participants achieve higher performance,1
organizational goals,1
attention play crucial role captured,1
developers needs model interpretation understandability,1
role assisting individuals diverse,1
management attracted increasing researchers rooted,1
signal based scenarios,1
individual experiences scenarios assessed people,1
experience feedback weak signals,1
signals beneficial learn,1
human systems inclusion considers,1
alarm systems control human attention,1
recruitment reduce biases enhance,1
interaction technology,1
control identification discovery parameters,1
human expertise,1
systems rapidly evolving,1
check feeding successful,1
emergency safe reward,1
experiment realized video environment,1
effect experience,1
significant difference using,1
shared control,1
leadership functions supplementing substituting certain,1
algorithms producing good,1
functions performed exclusively humans,1
require new tools draw behavioral,1
solving problems require new,1
theory belief estimation,1
shafer theory,1
human collaborators help effective,1
infuse characteristics respective humans antecedent,1
model proposed defined complement,1
collaborative human computer,1
course multiple interactions users,1
game demonstrate superior performance proposed,1
simulation commercial video,1
effective knowledge transmission,1
control method meme expression enhancing,1
attention intensity,1
role human interactions leads flexible,1
model hypothesized basis act,1
belief evolving individual,1
goals hope achieve people click,1
arises problem solving role,1
participants disclosing return adjustment value,1
personalities potentially lead differences collaborative,1
dimensionality reduction anomaly detection,1
juries examine courtroom evidence infer,1
specifically hypothesize extent prechoice information,1
deviations expected anomalies,1
seen obstruction making good predictions,1
impacts tested invariance,1
systems fundamentally different,1
algorithmic management little,1
augmented decision making,1
flexibility ability adapt decision,1
click mindlessly experts tired make,1
novice expert outlined discussed,1
necessarily distinct different,1
capable dynamic adaptive,1
diagnoses hoping identify reflective,1
performance influences,1
memetic automaton,1
role function affect generally recognized,1
information data increasingly,1
interaction user,1
curve flattened meaning higher amounts,1
potential replace human tasks,1
30 weight managerial,1
rates steadily increased point humans,1
addition model proposed,1
basis modeling uses,1
partnership humans majority vote,1
human collaboration ml,1
cooperate machines,1
main advantages firstly easily,1
form appears generate satisfactory behaviors,1
discriminate recognize behaviors,1
outputs preference ability,1
iml course behavior evolution,1
purpose model provide human,1
nudging participants,1
tackles requirements revising concepts,1
understand employees,1
interaction hci,1
perceived organizational support,1
occurred respect perceived data,1
processing capacity function,1
perceived adaptable,1
systems unable adapt real world,1
human vs,1
concepts knowledge,1
vignette methodology hypothetical work scenarios,1
perform leadership,1
support focuses technological factors,1
situational awareness ship,1
atik assessment training situational awareness,1
typically lacks,1
humans ii turning pyramid,1
represents behavior,1
implementation human workers,1
applied aspects,1
idiosyncrasies potential markers attentional control,1
attentional control demonstrated reverse inference,1
task detecting fake,1
fake news,1
agency locus human,1
levels ad real life situations,1
evolving anticipations ad everyday lives,1
knowledge people past,1
user insights studying individual technology,1
furthermore seen,1
user experience ux,1
computer interaction research automotive industry,1
assistant effect mediated psychological,1
indicated high,1
ground dive training tasks,1
role psychological distance,1
sensing acting abilities,1
domestic environments,1
efficiency denotes,1
algorithms lack capability deliberate carefully,1
difficult interpret,1
discrepancy lead mistimed explanations,1
capable cognitive,1
setting experience,1
mediates joint,1
reality interactive technology proved popular,1
analysis cognitive load,1
management studies,1
studies emphasize timing crucial factor,1
judgments systems driven machine,1
leveraging time gained,1
algorithms lack,1
process mapping pm,1
analysis joint control,1
control framework jcf simple,1
process control temporal developments,1
systems does analyse communication control,1
episodes interaction human operators,1
developing interpretive,1
makes possible study human capabilities,1
conditions significant,1
interactivity framework,1
increasingly algorithms,1
technological objectives human users perspective,1
companies advancing,1
hopes identify,1
smartphone usage came,1
visualized participants perceived situation critical,1
level technological expertise user,1
theoretical psychology,1
introduce rite concept psychological,1
processing group group received ranking,1
randomly assigned groups performed,1
systems personnel selection specific management,1
study human psychology,1
changes managerial,1
information processing decision making automation,1
attention predicting people nudged,1
applicants automated support systembeforeparticipants processed,1
age work,1
information performance history,1
processes evaluated mapping descriptions rasmussen,1
employees social support,1
scenario based experiment,1
children begin understand,1
provides framework assessing cognitive boundaries,1
learning applied,1
designing systems aim promote suitable,1
human behavior,1
lifting compared novice expert,1
tasks lateral,1
hidden problem,1
control structure evolve,1
participants reported similar levels,1
perceived workload,1
tool human controls,1
fms environment help define role,1
gt fms real time simulator,1
groups prepared felt justify,1
prior work focus b2b settings,1
require human interferance function,1
role creation maintenance human,1
different kind previous machines tools,1
identified fundamental variables results digraph,1
digraph specifying hierarchical,1
dual approach establish explain behavioural,1
ism methodology develop contextual,1
hierarchical framework using interpretive,1
machines purport replace humans entirely,1
capacity reckoning use smith,1
relate imperfect,1
imperfect accuracy,1
argue reliable detection,1
better understanding affects people,1
signal detection theory,1
spatial configurations centering,1
interactions employees information flow outside,1
second micmac analysis,1
clusters variables classified,1
functionality better experience,1
human like qualities personalized,1
characterized increasing,1
consequences humanising,1
taxonomy performance aspects venn,1
macro analyze,1
analyze models,1
algorithms conduct,1
intermediating mechanisms,1
effect individual employees tasks,1
humans share,1
prioritize human,1
production performance,1
human maintaining,1
centered smart,1
ending increment production,1
optimal learning performance realistic appearance,1
incorporation contextual variables determination,1
share space collaborate reach common,1
errors response,1
workplace entails new,1
practices configurations individual organizational,1
roles categories stereotypes typically exploited,1
dimensional human,1
help provided cognitive,1
meaningful human control,1
scale items,1
supervisors employees behavioral reactions remained,1
interaction practical applications organizational,1
operate meta evaluation predictive,1
examine problems,1
instructor convey information,1
background variety,1
expertise trust observational,1
integration supply chains,1
enhance employee management efficiency,1
research largely focused technical,1
influence organisational capabilities,1
automated support varies,1
performance orientation enhances effect utilitarian,1
interactions categorized,1
suggests specific queue design,1
control variables firm age,1
tendency report errors,1
evidence error,1
affects firm performance,1
use smith terminology,1
formed order variables basic,1
management literature,1
companies understand,1
directions sdt perspective error,1
following sequential mixed,1
hypothesize mediating,1
action humans ultimately aspire,1
role user,1
likeness human beings intended,1
observational field,1
categorized enhanced impeded,1
procrastination mediating role,1
interactions tactical operations,1
study aims reveal interaction happens,1
overview potential,1
spectroscopy fnirs lightweight,1
original goals,1
black box human behavior,1
aims constraints,1
unrestrained aggregate assume facto control,1
roles evaluated,1
optimize effectiveness,1
dynamics hybrid,1
human operator expectation consistent agent,1
dominates cognitive research application,1
group behavior community,1
traditionally organized individual,1
people develop use,1
affected interaction,1
processing analysis dissemination,1
systems difficult,1
associated human,1
development especially,1
movement cognitive choice,1
constraints disparate entities joined,1
16 optimal,1
easily understood non computer experts,1
provide efficient flexible,1
navigation display compared,1
constraint based display provides information,1
advanced systems advisory display,1
systems world human work,1
gap developing highly collaborative task,1
ceding control decision making transparent,1
automated intelligent,1
perceived control,1
touch panel affects,1
prevalent touch,1
direction trial inducing increased motor,1
mental demand signaled,1
argues expropriation human,1
enter learn contribute,1
psychological ownership theory aiming investigate,1
provides evidence,1
behaviours directly inferable,1
01 execution,1
mean sd,1
time mean,1
videos rf,1
rf algorithm performance wasbetter,1
classification algorithms,1
queries equibiased,1
execution time,1
employees competitive mindset employ effective,1
active mode concordant mimicry programmed,1
user dynamics,1
temporal dynamics work aims provide,1
recognition skills predictedto,1
influencing ph effects value,1
businesses significantly improve,1
cognitive behaviour help artificial,1
assessment manikin sam,1
vr drive,1
terms accuracy execution time knn,1
new technologies workplace,1
privilege non linear,1
algorithms causal,1
identify employee,1
form human supervision crucial,1
existence implicit theory held,1
research broaden focus encompass diverse,1
present future employees humans,1
employees task design enhanced,1
characteristics affecting,1
sort collaboration,1
organizational efficiency,1
algorithms increasingly used,1
reach increasing heights organizational,1
equibiased similar,1
ai job insecurity negative,1
push employees make use new,1
taken today emerging business model,1
time machine learning second users,1
algorithms increasingly playing pivotal role,1
time employees organizations implementing algorithmic,1
real time coordination dynamic,1
theoretical models analysis considers contextual,1
000 people,1
nihs rational opportunistic,1
impact nihs,1
employee concern replaced,1
possible unintended consequences accepting algorithmic,1
distributed automated processes human,1
versus tool characterized inverted,1
difference performance algorithmic,1
workers assigned resolve problems manually,1
inaccurate predictions decrease,1
experience increase performance increased,1
complement algorithmic,1
augmented performance interplay countervailing forces,1
augmented worker performance,1
environments provide,1
helps hurts algorithm augmented,1
effective maintaining task performance transparency,1
design computer aided visual search,1
expertise judgment social interpersonal issues,1
algorithms prove value making important,1
organizations started providing post hoc,1
specifically focusses teamwork dimension,1
investigated effects human consideration high,1
predicted agreeableness,1
literature performance evaluation models developed,1
mental load task,1
experience developed developing,1
collaboration human,1
fault example human,1
strategies useful overcome,1
resolution approaches human adapting,1
organisations face close interaction artificial,1
guidance extended human machine collaborative,1
normative guidance extended,1
support mechanisms facilitating environment,1
