phrase,cluster_label
benefits combining subjective,0
improved brand awareness better,0
ivr helps create improved,0
useful implications companies selecting service,0
organizational culture habit,0
online shopping assistance,0
acceptance models provide,0
given organizational innovations limited value,0
push employees make use new,0
new technologies workplace,0
methods use performance shaping,0
papers organizational adoption new,0
approaches depend fixed expert opinion,0
accessible companies recognized far reaching,0
course time,0
robot wasnot,0
terms accuracy execution time knn,0
execution time,0
different service agent types,0
image perceived usefulness partially mediate,0
substitute human frontline employees hfles,0
reach increasing heights organizational,0
journey trends today changing times,0
directing customers different stages,0
head movements,0
items questionnaire,0
perceived ease,0
agents advanced integrated,0
addition dyadic human agent,0
missions achievable direct operator involvement,0
speech recognition,0
automated organizational,0
taken today emerging business model,0
making context,0
recommendation ai decision,0
shows unexplored,0
organizational efficiency,0
today technology far able,0
present future employees humans,0
humanmachine teams assist employees,0
autonomous agents,0
hotel room,0
preferred trusted ads ads ads,0
observations likely improve,0
infer goals beliefs,0
management rapidly spreading,0
industries significantly changing nature,0
perceived usefulness ease use predictive,0
fit data adapted version,0
acceptable fit,0
observation agents behavior,0
foster willingness engage psychology students,0
test false beliefs sally,0
increase automation,0
formalized communication gap person,0
working systems,0
agents ias,0
connect customers offer promising,0
technology left high,0
agents offer innovative,0
sector future improving customer,0
project roadmap enabling,0
cognitive models provide common,0
interaction user model,0
needs communicated users,0
linking individual strategic,0
predictive performance model using,0
adoption application ai advance b2b,0
business b2b marketing growing demand,0
francis group,0
marketing customer life,0
enable banks strengthen customer engagement,0
antecedents include interactivity,0
acceptance model,0
include interactivity time convenience compatibility,0
brand engagement using,0
virtual conversation,0
constellations employees,0
unconscious trait,0
service triad,0
interaction essential,0
specifically deployment collaborative robots,0
black box feasible explainable,0
changed game modern smart factories,0
automated intelligent,0
human operators working,0
agents assist,0
robotic counterparts critical,0
subjective job performance,0
robot oriented team oriented fluency,0
showed positive associations human robot,0
fluency relates employee job,0
implications organizational,0
human multi robot,0
human operators little,0
effects different automation design,0
design features overview general,0
interactions employees,0
human loop experiment,0
frontline employee,0
customer fle,0
resulting customer repatronage,0
willingness help,0
performance explained kind,0
excellent interactions customers,0
blackbox ai models,0
voice assistant,0
assessment compliance avs,0
discuss pertinent challenges,0
preferred advisory,0
provide recommendations including conceptual,0
baseline constraint,0
analysis reviews robot design features,0
human robot interaction,0
employees increase,0
avs able,0
architectures ethical ai,0
personal group societal level,0
industrial engineering research operational worlds,0
hospitality tourism,0
effects automation managers job,0
attitude robots robot usage,0
francis group,0
conceive interaction humans computers,0
agents interaction including explainable artificial,0
provide accurate mental model,0
interaction far documented despite,0
systems personnel selection specific management,0
changes managerial,0
francis group,0
quality hospitality service,0
expectations affect perceived value,0
preference repurchase,0
hospitality businesses,0
services essential competitive,0
measure extent eye movements,0
models user data,0
model decisions addition evaluating performance,0
zeitgeist profound implications marketers,0
suggest entering new technological zeitgeist,0
automated technology unclear effects observed,0
hypotheses tested,0
energy chemical industries poland,0
background subjective questionnaires commonly,0
impractical administer,0
embedded measures proposed unobtrusive,0
measures derived actions operators,0
technological objectives human users perspective,0
companies advancing,0
using simulated autonomous,0
measures frequently corresponded intuitive increase,0
indicated higher willingness control,0
smartphone usage came,0
learning task subjective usability,0
application conversational agents,0
ai common tourism,0
robots disembodied,0
executives examine perception,0
ai services,0
evaluate utility conceptual,0
conceptual model,0
innovation management,0
management recovery service,0
transform strategic decisions,0
consumers service evaluation purchase decisions,0
human employees online shopping remains,0
building customer trust disadvantages increasing,0
social information processing theory,0
examine object based social beliefs,0
setting hotel 426 credence service,0
customer perceptions,0
relates perceived ease use credence,0
customer service failure,0
technology related policies,0
artificial intelligence,0
responsible decisions ai discuss,0
acceptance model computer mediated,0
adoption compared,0
distinction disembodied conversational,0
influence customers trust,0
implications suggested practitioners improve,0
managerial implications suggested,0
hospitality businesses,0
adverse biases people interacting automated,0
application conversational agents,0
robots disembodied,0
acceptance model computer mediated,0
adoption compared,0
distinction disembodied conversational,0
influence customers trust,0
implications suggested practitioners improve,0
managerial implications suggested,0
ai common tourism,0
robot lower experience vs,0
agent resource management task,0
marketing important,0
colleague produces lower,0
organizations need cautious,0
design collaboration performance team,0
alleviated positively influencing ai adoption,0
francis group,0
fashion industry services tourism,0
episodes interaction human operators,0
tool chatgpt focusing university students,0
model understand user engagement,0
innovativeness behavior including behavioral,0
partial squares structural equation,0
knowledge application perceived,0
human rules machine learning,0
improves efficiency,0
artificial intelligence,0
labor differences nature,0
engaging innovation,0
rawlsian public,0
organizations need cautious,0
strengths partners resulting higher overall,0
interaction leads synergetic,0
francis group,0
collaborative robots,0
work alongside humans,0
robots owing certain fears example,0
reality interactive technology proved popular,0
commerce companies moving integrating technologies,0
intensifies retail,0
results indicate importance corporate,0
insights regarding service,0
tourism hospitality literature,0
labor differences nature,0
colleague produces lower,0
growing trend ai ethics main,0
focusing design collaboration performance team,0
partial squares structural equation,0
empirical validation model partial squares,0
participants families introduced evolving,0
practitioners overarching,0
willingness use buy try good,0
perceived usefulness performance,0
interactivity framework,0
dialogue high interaction opportunity offered,0
adoption ai,0
adoption future ai,0
intelligent ai domestic service,0
interaction roles robots play home,0
xai recommender systems,0
francis group,0
logit model used,0
explanation visualization preferred users dislike,0
value attribute,0
monetary value,0
required focus user,0
technology recent years,0
infiltrate industries decade,0
automatic features make travel,0
ease use perceived,0
inform strategic decisions,0
user insights studying individual technology,0
levels warfare strategic,0
technology experiences lab settings,0
computer interaction research automotive industry,0
military genius role,0
marketing important research topic dating,0
clausewitzian notion military,0
speaker based ai assistants examine,0
role psychological distance,0
artificial intelligence,0
argue product features,0
underlying afss operations,0
space operations,0
studies examine adoption influence,0
study hypotheses,0
significant service,0
avs perception,0
francis group,0
avoid uncanny valley effect,0
deeper understanding factors lead development,0
adoption ai,0
technology fit network,0
network externalities present conceptual,0
founded theories task technology,0
used study technology adoption,0
cognitive models,0
output black box representations,0
novel formalization extension fuzzy cognitive,0
expand scope,0
technologies capable,0
paper human unconscious processes,0
increasing autonomization,0
examine customer,0
benefits generally accepted practitioners scholars,0
av vis vis human agent,0
experiment 496 adults conversation,0
identity disclosure willingness donate,0
production operations,0
adoption asian countries,0
questionnaire developed distributed,0
perceived usefulness knowledge artificial,0
relationship intention adopt ai banking,0
increase trust consumers,0
voice assistants,0
process biasing optic flow stimulus,0
understanding introducing new technologies influence,0
robots organisations,0
bias job automation,0
automation bias societal,0
theory variables mobile service quality,0
technology mobile contexts proposes comprehensive,0
motivating nonusers adopt specific technology,0
relationship marketing literature,0
positive service outcome,0
regarding country differences cultural performance,0
perceived value contribute substantially ai,0
offer mapping technological architectures,0
integration workplace despite positive,0
technologies fintech,0
influence customer responses financial service,0
responded online questionnaire,0
explores reasons adoption ai,0
integrated conceptual model motivating,0
hospitality industry,0
education workplace design,0
hypothesis tested using,0
study results indicate cultural,0
ai services,0
human operators,0
production widely,0
policymakers lessen present customer attitude,0
article contributes field ethics artificial,0
control ownership ai technologies,0
agents collected firm recently integrated,0
employee job attitudes career,0
type service,0
modeling 775 consumer evaluations automobile,0
av vs,0
agent affects,0
delegation theory article extends marketing,0
relevance design,0
established industries,0
management society,0
australia based time employees experience,0
contributes service research,0
marketers human,0
timing manipulations relatively equibiased,0
options timing response prompts,0
costs response,0
continues deployed workplaces,0
artificial intelligence,0
job performance appraisal,0
belief evolving individual,0
demand instances gaze behavior shows,0
past demand demand independent,0
continuous interaction ai voice,0
control method meme expression enhancing,0
perceived value,0
expression enhancing agents perception value,0
voice assistant services provides,0
develop intelligent humanlike autonomous agents,0
multi agent systems,0
created questionnaire,0
memetic automaton,0
agent memes defined building blocks,0
perceived organizational support,0
processing capacity function,0
robotized systems humans,0
managerial necessity consider human,0
issues interactions warehouse,0
tourism firms suggestions use humor,0
enriched providing theoretical managerial insights,0
tourism hospitality scholarly attention,0
agent interaction artificial,0
collaborative robots,0
era rapidly,0
variety industrial,0
employees working,0
field combined uncanny,0
human robot interaction phenomenon emerging,0
social media brand,0
enhanced consumer engagement,0
perceptions social support users,0
takeover time quality,0
explain drivers takeover,0
squares pls,0
role ai banking applications confirmed,0
applications optimisation,0
antecedents cognitive,0
ai service,0
francis group,0
agents surveys 200 employees,0
implementation human workers,0
iml early,0
cus tomers willingness interact ai,0
customers rejection,0
fourth industrial revolution associated,0
strategies identified coax people use,0
agent higher intention empower,0
human like non human agent,0
interaction user,0
complex operational settings met,0
human automation interaction including intended,0
published informa,0
novice expert outlined discussed,0
stakeholders potential,0
use eye,0
ocular parameters significantly different different,0
addressing issues formalised affordance,0
technology enabled,0
fourth industrial revolution,0
4ir involves innovative,0
perform leadership,0
germany springer nature,0
experience important implications investor behavior,0
robo advisors alter perceptions trust,0
research demonstrates conversational robo,0
consumers intention purchase grows significantly,0
think robots,0
forecasting persisted albeit lower,0
understand employees,0
enablement frequently discussed literature technology,0
technology enables poorly understood,0
processed human robot,0
particular help firms progress,0
involvement longer,0
conceptualizations especially regard work,0
30 weight managerial,0
significant potential enabling marketing,0
service setting,0
partner inner,0
interaction performance,0
flexibility organizations management,0
management production constitute basis,0
stability production,0
relationship effective use,0
ai voice,0
robot users china conducted test,0
perceived enjoyment indicators private value,0
production plan cycle lead,0
workers 100,0
conceptually categorize public service,0
ground study moore public value,0
public value management examine relationship,0
use value creation citizen,0
100 manufacturers,0
emphasizing importance new technologies,0
economics pertains work psychology lent,0
cycle robot,0
perspective compatibility humans robots cooperating,0
eye combination text symbol speed,0
culture respectively,0
ai robots significant higher order,0
potential political contexts online,0
communication av,0
provide detailed guidance promote ai,0
increasingly capable automation complex,0
automation flattening organizational hierarchies,0
adopt relational framing,0
human operators operators,0
adoption despite investing time,0
impact human workforce orga,0
ganisations need look technical,0
innovation mindset governance strategy ai,0
communicated types information including,0
information including intent av,0
readiness develop strategies adopt,0
secondary element production planning employee,0
employee operator cycle time,0
frequency smartphone usage played significant,0
robots human,0
adapting design configuration robots,0
based experiment manipulate robot,0
ownership adoption intention robot,0
power induced domination exerted robot,0
responsibility ai automated decision systems,0
robots frequently generate behaviors,0
expressions important,0
interaction realize expressions multiple modalities,0
synthetic expressions raises,0
enabled checkouts conditional consumers self,0
leads favourable attitudes higher purchase,0
activate perceived shopping convenience,0
work philosophy behavioural psychology traffic,0
proximal scale reasons tracing,0
limited contexts,0
anthropomorphic automation failed bolster,0
evidence participants perceptions,0
93 reliable agent,0
psychology situ manufacturing,0
planner collaborative workplace standardized durations,0
robot relation mutual continuous,0
showed operator directly dependent robot,0
device use acceptance,0
acceptance aidua,0
adoption hospitality services,0
contrary preregistered hypotheses participants human,0
paper aims examine willingness accept,0
processes analogy visualization mental simulation,0
emerging end user,0
expert users approaches necessarily,0
wide scale deployment,0
include end user interactions,0
automation employed,0
aid human performance operators,0
encounter algorithm controlled products robotic,0
philosophical framework use cases supervisory,0
participants human agents,0
communication quality,0
manufacturers developed prototypes exist,0
likely production,0
role conceptualized commander,0
explain relationship linking explanandum explanantia,0
just operational,0
efforts address automation effects,0
origin destination,0
usually definition travel,0
passenger transportation allowing agents autonomously,0
selectivity index previous calculation,0
results demonstrate high utility,0
germany springer nature,0
based systems especially voice,0
barrier adoption avs,0
research provided approaches postulating conceptualizing,0
online shoppers,0
spoken language operation,0
offering nuanced understanding indian online,0
100 people experience automated,0
software based,0
replacing traditional tools,0
psychologically agents terms self,0
human centered context sensitive architectures,0
cognitive multi agent models,0
employee expectations,0
behavior tracking tools articulating employee,0
tools leading productive workplace,0
personal group societal level,0
tool prisma,0
amstar distiller sr robis,0
enabling occupants interact,0
psychologically agents terms self,0
typical situations results better performances,0
results willingness occupants,0
immense value brand managers offering,0
avs potential,0
derived integrated model digital interaction,0
francis group,0
business effective operations covid 19,0
requirements ksaos production workers,0
supply chain management inventory,0
production workers engineers play,0
execution strategy according managers perceptions,0
changing pace boosted technological advances,0
precision tradional industrial,0
industries including services impressive changing,0
new interactive robot,0
communication association,0
relationship firms customers,0
ai recommending news,0
daily work individuals shaping relationship,0
related use,0
fears related,0
competitive market using artificial intelligence,0
management inventory management,0
relationships using smart pls,0
business effective operations covid 19,0
human agents,0
technology accelerated development,0
value similarity model proposed perceived,0
leaves machines robots,0
francis group,0
customers patronage experience visiting,0
415 adopting scenario,0
expand businesses focus,0
relationships tested using,0
hypothesized relationships,0
frequency visit generation conducted,0
study investigates service quality artificial,0
loyalty context ai services,0
feelings uneasiness robots,0
adoption post adoption stages ai,0
competitive market using artificial intelligence,0
human computer interactions demonstrated,0
human experts,0
capacity make better predictions,0
machine produces better recommendations,0
enabled autonomous customer service agents,0
interactions customers,0
effective facilitating service evaluations heightened,0
future production management systems,0
components reflection knowledge utilization psychological,0
floor industrial,0
analytics robotics leading,0
increasing application robots workplace,0
existing literature human robot,0
highlighted benefits collaboration promoting efficiency,0
robot collaboration implicitly explicitly highlighted,0
social media context,0
robots specifically potential lead burnout,0
focus psychological employees,0
francis group,0
used clothing buy process,0
people increasingly concerned,0
competition fierce,0
social science models underestimate technology,0
consumer service provider,0
spawning new generation fintech,0
human relationship technological,0
human robot,0
infer causes robot,0
aias present manuscript,0
utility potential impact technology society,0
properties scale,0
psychometric properties,0
version scale developed validated,0
remaining items questionnaire,0
early stage human development,0
artificial agents aas,0
bridges technical psychological theological perspectives,0
tools effective members human agent,0
firms virtually industries,0
situations dogfighting,0
communication transitioned,0
human human interaction human technology,0
participants experienced different communication strategies,0
exists robots,0
employed stimulus organism response,0
convey av intention,0
greater willingness continue using vas,0
division labor human,0
questionnaire data 232,0
ease use shown,0
model used user,0
type society wish promote automation,0
provides predictors avs acceptance,0
computer interaction,0
transitioning tools collaborators,0
computerized agents,0
associated knowledge associated technologies,0
human robot work,0
reaction time,0
furthermore av triggered communication based,0
actions attribute blame robot,0
conducted mission manager,0
outcomes dependent type service,0
eye tracking objective,0
emerging service marketing,0
rapport turn influence service outcomes,0
human service agents compared,0
francis group,0
knowledge imbalance users,0
robots increasingly important machines,0
scripts verbal,0
standardize customer service,0
encounters subsequently determine customer,0
service scripts encounters,0
cooperate robot,0
participants played tit tat strategy,0
odds collective profit robot advance,0
using prisoner dilemma games manipulating,0
considering recommendations modern black box,0
transition organizations,0
firms informal corporate social,0
purchase postpurchase stages utilizing,0
researchers identified 69 thematic,0
psychology marketing,0
enhance employee productivity deployment effect,0
feedback employees tracking employee behavior,0
critical effective interaction oversight systems,0
strategic organizational counseling supports modeling,0
creation innovative value proposition accordingly,0
based application cultural psychology,0
including focus taskwork sa agent,0
organizational goals,0
performed managers presence fixed,0
mental models,0
development good sa mental,0
critical different actors shareholders bondholders,0
recommendation intentions,0
marketing elements satisfy customers,0
pivotal implications management,0
managerial abstract,0
setup machine performs,0
belief overruling,0
robots form important basis countermeasures,0
central aspects conversation ai replace,0
interaction technology,0
human robot,0
impressive developments,0
robots make,0
remarks humanoids,0
objectives benefits scope ai applications,0
trust determinants customers,0
tourism services,0
achieve greater job performance,0
analysed adopting,0
analyses information collected relevance feedback,0
pls sem,0
human potential,0
reasoning theory better customers,0
human robot interaction literature mixed,0
warehouse pick load 10 boxes,0
employees computer industry,0
levels automation developed existing approaches,0
employee psychology performance analysis,0
index taken input variable employee,0
review revealed automation,0
burgeoning integration everyday,0
efficiency innovation,0
principles european commission emphasising,0
governance serve linchpin ai,0
terms governance,0
technology socio,0
automation ia,0
organizational environmental,0
capacity employee socio behavioral concerns,0
ia offer valuable opportunities,0
taxonomy use,0
advocate development moral machines,0
serve techniques,0
including game theory theory,0
certain class thought termed conceptual,0
cognitive models enhanced,0
working 20 hr,0
perceived usefulness,0
robots order exhibit conversational,0
conversational skills ideal tools delivering,0
customer experience intention continue,0
determines beliefs,0
receiving services,0
known capability influences customer,0
study simulating customer facing service,0
technology readiness,0
optimism innovativeness likely,0
development human robot communication laws,0
robot technology,0
francis group,0
integrates individual,0
utility levels automation,0
acc continuous information indicated,0
angry robot induce,0
industry responsible human,0
trial trial shifts automation,0
uv complete missions,0
cognition utcs offer,0
innovation engagement positive relationship,0
high tech employees pakistan,0
employed hypotheses testing,0
testing using partial square structural,0
transformational leadership,0
routine innovative use,0
understanding employees psychological,0
wires cogn,0
globalisation market dynamics resulted mixed,0
cases chatgpt currently reshaping recruitment,0
services developing regulatory,0
automating tasks improve efficiency,0
management drive organizational performance,0
watching agent crash,0
evident adopts historical,0
tradeoff participants perceived language,0
technologies research techniques,0
user saw agent succeed fail,0
technology interactivity fit cooperativity,0
programs impression agent,0
perceived usability objective usefulness policy,0
organizational contexts interplay cognition,0
disruption multi agent systems,0
autonomous agents,0
humanoid ais statistical,0
jeopardizes mission,0
manual stages time,0
human operator,0
awareness ai ethics,0
francis group,0
339 respondents used evaluate hypotheses,0
hypotheses adopting partial squares,0
performance relation model context,0
interaction experience human service agents,0
service adoption,0
stimuli organism response sor task,0
customer service grown rapidly recent,0
military operations human operators,0
systems increasingly entering workplace,0
tasked supervise multiple robotic,0
100 automation,0
understand effects automation imperfection,0
recognition atr reliability low,0
overall human robot,0
effective adoption,0
context play,0
robot teams benefit imperfect static,0
adoption ai,0
preferences offered explain cultural,0
culture based development cbd model,0
successful ai services,0
contributes significantly discourse ai,0
interactive agents provides data driven,0
fortifies customer engagement interactive,0
management crm,0
vulnerabilities individual agents humans,0
industry reports case,0
management perceived benevolent,0
experience cx diverse business,0
role enhancing customer,0
characteristics contextual,0
pls sem analysis revealed social,0
operator succeed current goal,0
robot proposed,0
indices assessed,0
scenarios low moderate,0
experiment humans repeatedly play games,0
play various,0
growth adoption,0
concern given,0
avs communicate,0
agents robots,0
coping frontline service,0
attachment users learning predict,0
strong belief giving agent,0
post purchase,0
online hotel reviews referring,0
use automation,0
automated map,0
sensitivity changes automation manual performance,0
human robot interaction,0
germany springer nature,0
information communication,0
hotel guests intention continue using,0
high technology,0
model assessed partial squares,0
operators make hai decisions,0
continuance usage intention utilitarian,0
hospitality tourism industries increasingly employing,0
received descriptions crews interacting,0
deliver services travelers,0
involvement relationships,0
changes automated systems small,0
mediated information,0
research recognizes dyadic customer service,0
ground station developed,0
green varied timing onset,0
perceived utility automated,0
higher interactivity adoption narrative style,0
perceived transportation,0
interactivity high,0
like message,0
commitment issues,0
suggest individual differences predict,0
simulating human like conversations,0
robots intriguing idea existence underlying,0
uncanny valley,0
francis group,0
development process avs,0
service quality perceived,0
perceived usefulness perceived ease,0
information success iss model research,0
engaged convoy,0
avs information explain public acceptance,0
francis group,0
relationship examined subjects factorial,0
considerations early,0
automation cda,0
executives firms adopted,0
adopted ai,0
outcomes firm performance process innovation,0
innovation product innovation,0
strengths relationships,0
early development key tenet incose,0
agility dynamic,0
organizations enhancing adaptive,0
computer based scenario participants interacted,0
children concerning overreliance,0
tested machine capable experience,0
individuals visit,0
communicative competence technology,0
service development malaysia,0
strategic planning incorporating affective attitudes,0
incorporating personalization service agent,0
relationship contributes significantly theoretical,0
automated systems conducted past,0
ease use perceived usefulness,0
conceptual model examines various external,0
results automation,0
threshold designers use balance automation,0
service agents interaction perceived enjoyment,0
customer brand,0
online shopping providing prompt,0
metrics user interaction,0
effects expressed unwillingness use automation,0
use automation hypothesized increase,0
association security,0
increase function operators personal investment,0
including qualitative study model,0
appraisal errors,0
automated device target,0
reliant operators high,0
person automation,0
investment rely person,0
decreased misuse,0
model operator decision,0
time points 455 frontline,0
hotel employees intention,0
human robot collaboration hrc subsequent,0
technologies transformed numerous facets lives,0
human interaction including limited autonomous,0
arguments automation,0
operators determine automation nonautomated alternative,0
human operator replace,0
crisis management,0
francis group,0
interactions smart voice,0
determine automation nonautomated alternative,0
objective investigation assessed effectiveness performance,0
attenuate appraisal errors scenario,0
automated device target,0
leaders low vs high design,0
took operators thought processes optimal,0
scenario training,0
disuse rates high 84 operators,0
technology model chinese educational context,0
operators paired accurate,0
agents subsequent tasks seeing algorithms,0
delegate decisions follow advice,0
findings operator training,0
interactions user,0
hmc scholarship regarding human loop,0
associated stimulus word treasure word,0
communication scholars sought understand humans,0
v2v communication,0
av acceptable matches average waiting,0
av recommendations based svo,0
influencing way systems work perform,0
functioning vast majority operating,0
operations assume people,0
confronted av human,0
disciplines including economics,0
management scholars,0
models operations management suggest fruitful,0
automation use,0
lack communication road,0
communication hmc,0
produce better,0
interaction organizing diagnostic concept,0
considered separate agents pursuing goals,0
organizations challenges,0
interactions work related,0
longitudinal experiment time employees uk,0
interaction virtsi,0
ai chatgpt version,0
expert participants overcome simple practice,0
omission commission errors,0
automation bias represent different,0
oversight especially,0
biases different levels automation,0
governance policy decision making,0
ai automation,0
labor shortages maintaining high,0
framework guides managers improve efficiency,0
artificial intelligence big revolution tourism,0
insights addressing challenges creating service,0
resolution performance eye movements subjective,0
service climate,0
reliable automation compared manual performance,0
organizations opt partially replace,0
employees increasingly,0
capable service,0
agents humanoid robots assumed facilitate,0
perceived knowledge using,0
using partial square structural equation,0
rapid advancements,0
interactions attracting increasing,0
improvement available technology,0
humancomputer interactions,0
adoption sor theory ttf,0
30 min scenarios 12,0
framework offers means modelling interaction,0
feeling economy,0
contribute tourism hospitality,0
just human machine interfacing spectrum,0
suboptimal communications human machine,0
restaurant segments trust,0
design management human automation teams,0
perceive robots differently restaurant segments,0
strategy formulation development transparency,0
leading development state transition matrix,0
understanding user states interaction process,0
francis group,0
managerial implications robotics industry,0
computer interaction literature managerial,0
social compensation willingness interact,0
robots mediation role,0
robots conducted wave questionnaire,0
compared using human employees affecting,0
frequency robotic moment affects people,0
robots gone mythic,0
willingness interact ai,0
bias algorithm recommendation preference recommendation,0
academy management,0
androids robots designed,0
android sophistication likely achieved 50,0
measurement scales algorithm,0
intelligently responsibly concern,0
outcomes organisations employees,0
term interactions humans virtual,0
francis group,0
management psycho sociological perspective,0
modeling model based management,0
physical space brain supporting,0
online technology long term,0
study examined relationship declared creator,0
advertising efficiency tourist destinations,0
ica fit service,0
involvement explanation,0
robotics artificial,0
technology getting complex enabling devices,0
devices act way previously humans,0
new challenges goals phase,0
intelligent context aware systems,0
systems agent development,0
perspective technological mediation,0
systems chatgpt demonstrates effectiveness optimizing,0
challenging impossible define hitl,0
making intelligent agents symposia held,0
robot interaction cognitive assistance government,0
contains reports ai human robot,0
people computer agents,0
vision human robot,0
human loop hitl,0
reinforcement learning rl potential enable,0
settings agents reason,0
connections behavioral economics computer,0
using hyperbolic discounting samples,0
behavioral economics psychological models,0
agent able outperform alternative,0
general methodology agent design repeated,0
perceptions use automation,0
subsequently guiding,0
corresponding av,0
avs hmi,0
av technology based interpersonal institutional,0
long lasting,0
perceived usefulness ease,0
hitl paradigm agent eventually performs,0
acceptance model,0
robot collaboration allows,0
practitioners anticipate various points,0
online questionnaire,0
patronage industry insights,0
significance building loyal clientele,0
travel agencies otas,0
insights online travel,0
significant innovations,0
integration technologies customer shopping,0
commerce denoting seamless,0
fundamentally teamwork goal,0
automated agents fa methods currently,0
automation bias behavioral effect,0
computing services constitute new,0
implications normative institutional decision,0
technology forcing,0
pls sem,0
oversight seen effective means,0
spur dialogue involves wide,0
adoption chatgpt related,0
best practices,0
research managerial guidelines successful adoption,0
application domains recommender systems user,0
broader adequate conceptual articulation,0
address phenomenon,0
level automation loa,0
progressively automating functions,0
maximise productivity,0
including chatgpt sparked business,0
users reliability recommendation changing,0
systems mass employed,0
recently multi agent,0
broader context ai,0
firms beginning,0
158 participants employs technology,0
short electronic retail,0
aspects types consumption activities automated,0
llms outsource product search recommender,0
marketing activities pricing customer support,0
diffusion automation,0
gathered hotel customers,0
automation generally resulted,0
anthropomorphic features humanoid,0
robots hsrs,0
factors reduced explanatory power capacity,0
operationalization poses major,0
icub robot,0
robot acceptance carried,0
used qualitative research,0
eye movement facial expression,0
24 27 conducted testing automation,0
advisory services,0
type operator support human,0
power plants inference operators thoughts,0
operators thoughts understanding diagnosis current,0
experiments 80 operators,0
emerging diverse applications instance autonomous,0
influences adoption rob,0
automation inherent,0
extent consumers trust,0
despite growing use,0
advisors robo,0
explores firms systematically foster,0
innovating firm communication,0
technology illustrate necessity democratic,0
negative moderating effect technology anxiety,0
development improved operator training program,0
online buying selling goods,0
different economic games public goods,0
managers likely carefully evaluate potential,0
agents user perceptions,0
conversational ai,0
understand user interactions emerging technologies,0
results human loop experiment sixteen,0
results study help business managers,0
higher level functional goals,0
enables improved,0
managers practitioners derstand main trending,0
improved sensor,0
incorporating technological innovation,0
topic particularly international business managers,0
strategy main issues requiring investigation,0
diversity strategy main,0
artificial intelligence,0
cognitive models learning capability reinforcement,0
operators perform binary categorization,0
organizational innovativeness,0
time saved using cues,0
reveals institutional,0
pls sem,0
survey 384 managers information,0
technology enabled services ites,0
load index cues improved performance,0
ethical guidelines ai,0
adoption driven multiple,0
business operations enhance organizational,0
francis group,0
sets agenda,0
envy play,0
agentic information systems appraisal time,0
cues help operators perform,0
process human computer interaction,0
intelligent agent,0
conversation formal process demonstrated,0
assessment scale developed based,0
performance competitiveness increasing adoption ai,0
outset function allocation,0
smes developing small island,0
seminal fitts list spans,0
perceived management support perceived,0
fitts list pervasive factor function,0
organization environment,0
grounded article conceptual model,0
unique business opportunities,0
fitts report represents unprecedented,0
new technologies offering unique,0
provide useful implications developers managers,0
advance strategic agenthood,0
human supervision multiple robots,0
psychology human robot,0
discuss anomalous misattributions strategic,0
alter retailing,0
technologies potential,0
theory applied improve interaction design,0
behavioral economics promising source theory,0
lens understand human robot relationships,0
develop guidelines robot,0
customers delegate,0
proxemic distance organizational status power,0
humanlike robot,0
matching game,0
close vs,0
subordinate proxemic,0
interactions subordinate robot resulted,0
customer responses using covariance,0
positive user experience robot close,0
users interactions banking,0
agent interaction retention human decision,0
task technology fit theory theorize,0
icas generally evaluated users,0
intelligent conversational,0
published informa,0
market investment example,0
experiment manipulated va perceived service,0
service quality,0
openly discloses knowledge gaps,0
conversations users expected continue time,0
performance conversations,0
vas used retailers,0
online contacts customers increasingly,0
service delivery guest,0
robots intersects broader sustainability operational,0
notably improve overall user,0
improve equity accessibility tourism,0
robots highlight potential assume,0
humanoid robots,0
francis group,0
adoption anxiety,0
adopt osas,0
customers resist use,0
conversational digital,0
achieve goal improved performance,0
innovative technologies assist customers online,0
francis group,0
wires cogn,0
key reasons productivity loss,0
automation observed decades,0
genai systems offer,0
interactions hospitality context,0
consistency status proxemic behaviors robot,0
technologies changing way engage brands,0
technology adoption upbringing era,0
coverage compared manual performance,0
customer service,0
organizational styles management models,0
redefining customer,0
servicio publicaciones,0
management particularly,0
technique partial squares structural equation,0
managers deviates considerably optimal,0
newsvendor game proposes,0
promising capacity,0
factors determine adoption use artificial,0
specific technology,0
human automation interaction,0
francis group,0
included isr coverage response,0
fits alignment,0
purchase intentions products later recommended,0
develop relationships vas,0
phenomenon proven beneficial firms,0
appearance robot,0
robot politeness conversation behavior,0
model robot acceptance,0
introduced simple operations factories workplaces,0
robots tremendous potential,0
workplaces customer,0
held owner,0
virtual clothing store,0
collaboration focus performance goals known,0
fundamentally impact work practices,0
francis group,0
using agentic information,0
sectional comparative,0
social media discussions,0
tools understandable operator provides rationale,0
computer agents improves,0
francis group,0
ai ethics technological,0
art agents literature,0
body research ai adoption,0
strategies employees,0
employees maintain strike balance,0
leadership identity,0
concept technophobia fear aversion technology,0
enthusiasm new technologies,0
robots organizational contexts perceived negatively,0
includes actors human robot human,0
provides thematic analysis studies robots,0
robots growing,0
francis group,0
relationship commitment,0
squares structural,0
2019 based following robotic technology,0
shown costs imperfect automation detrimental,0
automation algorithm,0
information enable operators infer,0
contextual mission,0
support tool designed embed contextual,0
digital engagement competence warmth,0
used positive context,0
transformation prikshat malik budhwar 2021,0
agents aas capable,0
consumer brand,0
enhance purchasing experience,0
service quality,0
youtube service,0
published informa,0
tourists cognitive organisms,0
defining challenges technology implemented,0
information requirements transitions migration,0
employees expert,0
fearful reactions employees,0
technological development humans likely,0
experience developed developing,0
