phrase,cluster_label
error source threat,0
online shopping assistance,0
applications optimisation,0
scenario based,0
567 participants,0
experiment designed completed,0
designed completed 567,0
user better able calibrate trust,0
future research,0
area heterarchy knowledge anticipation mental,0
identified key aspects,0
converted model,0
concept hat hardly applied field,0
hat postulated,0
topics discussed,0
regression analysis,0
warmth competence,0
used analyze,0
likely production,0
coming decades likely,0
model hypotheses tested utilizing,0
numerous decision support issues requiring,0
data analysed,0
practical theoretical,0
implications findings,0
online shoppers,0
recommendation intentions,0
introduced warmth competence mediating,0
purchase postpurchase stages utilizing,0
interviews study gain insights,0
stage conducted depth qualitative interviews,0
hand peripheral cues warmth,0
exploratory research providing deeper understanding,0
researchers identified 69 thematic,0
insights developers practitioners focus important,0
interactions heart digital transformation,0
theoretically study extends elm introducing,0
good value,0
periodicals llc,0
published wiley,0
analyzed using structural equation modelling,0
considering category innovation ventura evolution,0
providing explanations artificial,0
present work,0
problems propose,0
based prescriptions,0
machine produces better recommendations,0
author exclusive licence springer verlag,0
germany springer nature,0
characterize evolution dm,0
considering thirty different experimental scenarios,0
belief overruling,0
selectivity index previous calculation,0
dm fully ignores regularly overrules,0
failures occur explore,0
passenger transportation allowing agents autonomously,0
conditions learning failures,0
complementarity suggest,0
affects human resource management hrm,0
modality origin,0
explicitly indicated,0
current academic debate overly concerned,0
functions believe attract research,0
remarks humanoids,0
explain relationship linking explanandum explanantia,0
typologies based explanantia presented,0
starting structural,0
different types explanations,0
issues identify open,0
doubt quality systems overrule machine,0
high automation levels occupant control,0
model derived validated experiment,0
acceptable ontology rapidly expanding,0
systems integration,0
human robot interaction literature mixed,0
help designers developers create human,0
groups belong make needs individual,0
key element,0
determines beliefs,0
employed online platform,0
ongoing process,0
comprehensive understanding,0
path future,0
transparency explainability,0
potential contributions,0
cognitive information systems cis,0
article argue application,0
need research justified,0
oriented research,0
true situations,0
comparative research model model development,0
cognitive models enhanced,0
resulting wide range theory practice,0
issues unforeseen creators commonly discussed,0
literature mental,0
transdisciplinary field increasingly complex,0
enabling occupants interact,0
sociotechnical life cycle,0
make mistakes,0
experiment 78,0
interdisciplinary research,0
assessment tool,0
dimensions bibliometric,0
visualization tools dimensions,0
criteria 50 mainly empirical sources,0
2023 inspected 166 articles,0
eligibility criteria 50 mainly,0
workflows enhancing knowledge,0
needs shared hat provided including,0
including focus taskwork sa agent,0
abstractions valuable practical models presented,0
cognitive multi agent models,0
human centered context sensitive architectures,0
mental models,0
based learning systems creates new,0
explainability discussed,0
design saod process described systematic,0
digital twin,0
digital specifically concept,0
industrial engineering research operational worlds,0
hsi longer,0
design complex,0
robots make,0
conclusions met,0
derived integrated model digital interaction,0
wider implications,0
caai transactions,0
institution engineering technology chongqing university,0
difficult circumstances including pandemic crisis,0
banks big telecommunication,0
collected survey 507 customers,0
structural equation modelling,0
automation employed,0
interact automated decision,0
93 reliable agent,0
related use,0
daily work individuals shaping relationship,0
evidence participants perceptions,0
anthropomorphic automation failed bolster,0
findings suggest,0
limited contexts,0
suggest benefits,0
valuable insights business,0
application business response crisis future,0
robots human,0
social implications study,0
adapting design configuration robots,0
based experiment manipulate robot,0
management support working environment,0
aidua framework study examines,0
supply chain management inventory,0
data collected,0
data collection platforms 491,0
resource based view knowledge based,0
contribute research propositions advance,0
economics pertains work psychology lent,0
stability production,0
production plan cycle lead,0
years 200,0
primarily defined technical cycle,0
resource management hrm potential,0
cycle robot,0
employee operator cycle time,0
2021 human,0
copyright 2021,0
human operators operators,0
robot relation mutual continuous,0
mutual continuous production flow,0
showed operator directly dependent robot,0
automation flattening organizational hierarchies,0
increasingly capable automation complex,0
anymore entirely,0
theoretical frameworks hri provide detailed,0
provide detailed guidance promote ai,0
ai robots significant higher order,0
encounter algorithm controlled products robotic,0
using online data,0
human experts,0
429 ran structural equation modeling,0
research model structural relationships using,0
using structural,0
factors practical relevance developing interventions,0
samples employed final analysis,0
230 valid samples,0
investigates approach behavior respondents using,0
perspective applies various stakeholders,0
robots frequently generate behaviors,0
transparent post hoc explanation models,0
explainable ai lists potential drawbacks,0
interaction realize expressions multiple modalities,0
trust fragmented areas data protection,0
data protection pricing,0
verticals including banking healthcare,0
synthetic expressions raises,0
leaves machines robots,0
boom systems,0
work philosophy behavioural psychology traffic,0
proximal scale reasons tracing,0
paradigm shift potentially increases ecological,0
tracing condition evaluation cascade table,0
alternative experimental,0
deficiencies traceability,0
science discussed,0
relationships tested using,0
using smart pls,0
hypothesized relationships,0
institutional design,0
business effective operations covid 19,0
ownership adoption intention robot,0
study online survey,0
automation business operations crisis,0
competitive market using artificial intelligence,0
power induced domination exerted robot,0
application business response crisis future,0
valuable insights business,0
study replicated,0
social implications study,0
central findings,0
management support working environment,0
age play crucial,0
management inventory management,0
relationships using smart pls,0
429 ran structural equation modeling,0
research model structural relationships using,0
business effective operations covid 19,0
responsibility ai automated decision systems,0
automation business operations crisis,0
competitive market using artificial intelligence,0
adoption post adoption stages ai,0
paper identifies common purposes human,0
multigroup analysis based visit,0
empirical research needed investigate mediating,0
significant gap current literature mental,0
model emphasizes need managing team,0
future research focus,0
francis group,0
taylor francis,0
analyzed post hoc,0
studies largely consisted subjective,0
situations dogfighting,0
363 participants,0
model using data 363,0
modeling used analyze model,0
conducted mission manager,0
pilots participated experiment consisted,0
eye tracking objective,0
2023 authors,0
authors licensee,0
ease use,0
attitudes perceived ease,0
use perceived usefulness showed statistical,0
analyzed data,0
obtained 610,0
francis group,0
taylor francis,0
tam used addition factors,0
robots increasingly important machines,0
fresh insights consequences,0
using prisoner dilemma games manipulating,0
allowing robots recognize shape human,0
carry conflict reconciliation,0
cycle disruptive change financial,0
scholars retail,0
provides theoretical practical insights,0
components reflection knowledge utilization psychological,0
model human newcomer,0
perceived usefulness perceived,0
perception warmth,0
study uses video vignette design,0
study leverages,0
methodology laboratory,0
isolation contributed sense robotic,0
robotic interaction emotionlessness lack,0
phenomenon investigated,0
total 360 undergraduate students,0
malaysian university students experience using,0
adoption intentions ai based voice,0
data 550 potential consumers india,0
incident response phases,0
increasing application robots workplace,0
reasoning theory applied hypothesize relationships,0
existing literature human robot,0
robot collaboration implicitly explicitly highlighted,0
robots specifically potential lead burnout,0
affections personality basis human,0
financial services industry,0
cooperate robot,0
odds collective profit robot advance,0
management hrm,0
av policymakers,0
participant age played role,0
computerized agents,0
chapter concludes discussion,0
av perceived value time perceived,0
dimensions considered,0
associated avs realized mass,0
avs offer opportunity achieve,0
partner inner,0
collaborative robots,0
robots owing certain fears example,0
corporate infrastructure,0
huge number confirmed cases deaths,0
connections personality preferences mouse,0
data source online personality,0
use universally available data,0
data perform,0
traditional approaches personality,0
assessment usually ask users,0
long list questions practical online,0
personality plays,0
response surveys adopted identify configurations,0
ai adoption,0
participants played tit tat strategy,0
influence content prosody utterances,0
technology fit models,0
actions attribute blame robot,0
human robot work,0
group did experience surprising,0
sets different robots,0
findings extendable human,0
theory alternative method deriving mappings,0
communication modality search rescue sar,0
debate exists,0
need personality,0
exists robots,0
investigate personalities vas display,0
traits behavior traits influence perceived,0
provides step step process technological,0
linguistic traits tone phrasing positive,0
analysed structural equation model,0
ease use shown,0
demonstrates model,0
study constructs demonstrates,0
support hypothesized relationships,0
data collected 210 hrm,0
working firms located delhi ncr,0
model used user,0
based structural equational,0
provides predictors avs acceptance,0
robot technology,0
hats succeed human,0
wealth management,0
design conceptualization,0
related studies study,0
end user understanding,0
critical end user considering transparency,0
techniques designed,0
designed developers,0
concerns expressed,0
expressed techniques limited,0
automation ia,0
promote sustainable digitalization,0
result field,0
resource contexts impact ia implementation,0
inner workings limited knowledge,0
explainable artificial intelligence,0
explains ia associate firm triple,0
multinational firms 2022 used,0
ia offer valuable opportunities,0
transition organizations,0
considering recommendations modern black box,0
based longitudinal wave sample,0
aged 18 80 finland,0
sectional samples adult,0
populations aged,0
study accentuates public divergent views,0
box intelligent systems users confronted,0
amidst polarising narratives,0
supplementary information components,0
francis group,0
including game theory theory,0
replicate understand,0
generally views,0
based review focus,0
main issues,0
generation autonomous adaptive systems largely,0
discussionfinally need relevance jopi,0
models human,0
developed scales measuring,0
inventory jopi functions work,0
present study develop survey based,0
work research validation,0
survey based inventory literature work,0
validity models proposed,0
implementation human,0
models proposed different,0
different studies verified different test,0
insights 1389 scholars uk germany,0
data safeguarding security judicious governance,0
ai reliability experience,0
outcomes pessimistically proponents recognise,0
design explanation form communication style,0
trust calibration,0
reticent embrace,0
knowledge imbalance users,0
tested predictions conducting experimental studies,0
different perspectives,0
tors different,0
different scenarios,0
help research connect,0
measures model dynamic changes,0
models physiological measures,0
interdisciplinary research,0
holistic approach designing,0
trust calibration poses significant,0
avs context human automation,0
francis group,0
questions engage proposal develop sociocognitive,0
linear symmetric perspective adopted,0
periodicals llc behalf cognitive,0
study challenges conventional,0
review analysis different approaches companies,0
consumer panel survey,0
financial literacy affinity technology,0
gap providing systematic review analysis,0
substantiate claims,0
results laboratory,0
perceived security,0
probes phenomenon examining,0
skin response gsr heart,0
purpose digital revolution changed,0
heart rate hr indices eye,0
compared baseline model,0
modern explainable,0
design methodology approach authors,0
insights potential,0
perceive financial services role,0
mental model adjustments subject,0
using diverse samples separate studies,0
available information evoke mental,0
properties scale,0
psychometric properties,0
conducted preliminary item version,0
validation study revealed,0
study laypeople engaged deliberately,0
engaged deliberately abstract,0
satisfactory internal consistency overall,0
decisions aid opaque predictions,0
version scale developed validated,0
users information,0
systems increasingly come explanations behave,0
communication increasingly focus automation,0
bridges technical psychological theological perspectives,0
automation driven rise intelligent,0
sociotechnical consisting,0
model nearest,0
juncture critical,0
method study proposes model better,0
model better understand data scientists,0
interviewing 41 analytics ml,0
francis group,0
electronic markets aspects privacy,0
autonomous agent factor,0
included information processing stage level,0
hat performance,0
article cc,0
open access,0
cc license http,0
continuous manual operation condition hat,0
support preferred,0
eye movement results indicated compensatory,0
nominal situations,0
article review recent findings machine,0
experiment pilot participants,0
human loop experiment,0
machine interface,0
constraint based display provides information,0
hmi information exchange,0
disappears human machine interface hmi,0
effects different automation design,0
provide guidelines scientists,0
categories internal,0
external station,0
result lack metaknowledge humans,0
automated intelligent,0
uk limited,0
unconscious trait,0
shown divergent,0
survey sample 451 respondents,0
model based valid survey sample,0
2015 advent publications topic captured,0
interaction quality respondents possess following,0
beneficial opportunities exploited psychological,0
policy management implications,0
perceived usefulness ease use predictive,0
fit data adapted version,0
acceptable fit,0
adapted version,0
differences model empirically test formulated,0
satisfaction perceived warmth competence,0
study offered theoretical practical implications,0
problem did exist ablation learned,0
future motion explanations generated,0
instructions ia act,0
proposes manifestor method explaining,0
personality calculative institutional,0
explainability going makes human ia,0
agents ias,0
learning decision making lack explainability,0
undergraduate students future research test,0
test model populations determine,0
research shown,0
speculative design affirmed exploring existing,0
thirdly concepts asb resulting,0
copyright 2022,0
key findings practical,0
implications design,0
research investigated issue,0
outputs involving end users development,0
designed data,0
broader thematic,0
identify trends data,0
explainability performance ai,0
experiments analyzed,0
processing analysis dissemination,0
research findings make theoretical practical,0
systems difficult,0
provides evidence,0
transparency effects,0
bootstrap methods study validates,0
head movements,0
perceived ease,0
mediating role attribution,0
making study algorithm transparency,0
insights better integrating,0
lack research determinants,0
analysis based sample 613 users,0
2022 human factors,0
workshops analyzed,0
issue context,0
llc springer nature,0
critical reflection,0
design process hmi asb help,0
moment interaction automation,0
objective examine human operators adjust,0
variable strengthen decay,0
method seventy participants took,0
aided memory,0
recognition received recommendation automated,0
trial participants performed,0
automated decision aid,0
automation success engenders,0
agent transparency explanations,0
transparency reliability levels significantly,0
assess ai suitability task,0
spectroscopy fnirs lightweight,0
achieve calibration trust,0
continuously unobtrusively using neurophysiological sensors,0
utilization agent,0
human operator expectation consistent agent,0
intelligent agents rapidly,0
triad concretely interpreted data knowledge,0
wisdom dkw hierarchy,0
basic principles,0
science traditionally,0
privacy risk,0
future research leverage motivational knowledge,0
sample 451 participants,0
design personnel,0
findings provide useful insights,0
results provide,0
research area,0
increasingly utilized,0
llc springer nature,0
improve work design daily business,0
comparisons based,0
science technology,0
paper developed model criteria human,0
2022 association,0
information science,0
robotics applications internal environment,0
paper used analytic hierarchy process,0
makers information expected result informed,0
automation artificial,0
octagon measurement useful,0
complex patterns vast,0
age significantly related themes,0
enable information advantage truly,0
privacy accountability safety,0
information processing superiority contradictory,0
costs benefits providing decision,0
matb monitoring task automated,0
moderate relationship choice decision effectiveness,0
types stage warning vs,0
francis group,0
model encompass psychological,0
kraus payre,0
wintersberger martens,0
automatically make decisions,0
walker forster hergeth,0
robots automatically make,0
deploying gioia methodology qualitative,0
professionals multinational corporations mncs information,0
literacy including awareness use,0
retained step content validation,0
31 items retained,0
65 items capture constructs,0
samples data,0
survey collected,0
reliability validity tests second,0
results confirmed proposed construct model,0
intelligent machines execute routine,0
copyright 2022,0
2022 jain,0
garg khera,0
uk limited,0
analysis research model,0
structural models assessment,0
data collected online survey,0
analyze valid survey sample,0
information integration,0
potentially fruitful direction provide support,0
empirical study conducted,0
modeling used test proposed relationships,0
decision support,0
various digital platforms,0
systems increasingly adopted various,0
perceived usefulness,0
information contained,0
xaines project investigates explanation,0
explanation delivery allowing interaction,0
interaction user model,0
model potential improve model quality,0
needs communicated users,0
draws cognitive appraisal theory,0
taylor francis,0
francis group,0
expectancies conditions,0
470 indian banking,0
antecedents include interactivity,0
include interactivity time convenience compatibility,0
study aims,0
expected dominate banking,0
currently private nationalized banks deploying,0
agents offer innovative,0
visibility security,0
guidance designers leverage knowledge,0
proposes contexts,0
results online,0
advances psychometric econometric,0
eye movements,0
conditions providing resolution advisories,0
human loop experiment featuring,0
strategy switching,0
decide trigger support,0
design adaptive,0
support systems,0
agenda psychometric modeling eye,0
automation interaction autonomous,0
ease use reliability significant factors,0
methodologies actionable insights,0
francis group,0
taylor francis,0
communication decision theoretic,0
programmed algorithmic knowledge managed,0
sociology professions robo,0
success characteristics establish ra,0
professional knowledge minimally disruptive costly,0
contradictions arise gap ra,0
financial industry,0
platforms prosocial,0
experiment support,0
applications casino setting,0
theory devise mathematical dm model,0
relationships showed differences male,0
francis group,0
international management,0
gaining traction different fields,0
collected 219,0
studies collected,0
3942 studies,0
lab experiments,0
confirm hypotheses,0
theoretical contributions provides relevant information,0
human intervention,0
seeks approach,0
assessment method,0
make collaboration humans robots,0
study aim identify subjects,0
robot behaviors,0
robots divided datasets participated,0
report phenomenal,0
scholars report,0
time hear,0
rhetoric emphasising,0
methodology approachwe conducted depth interviews,0
churned themes qualitative,0
qualitative data,0
privacy security matter adaptation,0
new delhi,0
hri scenarios,0
2024 international,0
directions future research,0
elicited specific,0
esperança wang,0
copyright 2022,0
2022 chen,0
emotional societal impacts developing,0
study helps enterprises leverage,0
ai technologies implementing responsible guidelines,0
dynamism ed,0
aim aiddm,0
public concerns regulating,0
experts policymakers,0
positive moderates relationship firm creativity,0
involving 364 sme owner,0
formed order variables basic,0
systems shaping sme,0
knowledge infrastructure managerial commitment training,0
discuss implications,0
light findings qualitative follow interviews,0
interviews sampled set conversational,0
emphasizing study contributions implications limitations,0
survey based study test model,0
following sequential mixed,0
wave survey based study,0
institute new,0
introducing robots,0
organisations adopt anticipatory strategies,0
2021 human,0
explanations behavior make reference mental,0
shapley additive explanations explainer determine,0
validate models multinomial logistic regression,0
crown copyright commonwealth,0
commonwealth australia,0
2022 crown,0
calibration systems modulate drivers trust,0
tool range application domains details,0
value tool design,0
agent workforces,0
shape successful adoption ai decision,0
real world problem specifically societal,0
using middle,0
2021 using,0
sociotechnical needs envisioned work,0
east context,0
current study based,0
significant societal transformation,0
advances automation,0
visualization techniques tools needed,0
figurative tangibility,0
model current study based iaaam,0
conducted achieve,0
given certain characteristics current,0
valuethis study seeks understand,0
proposal correct,0
article draws recent discourse analytic,0
copyright 2021,0
experiments directly comparing adaptable,0
contrast vast investments adaptive automation,0
automated support varies,0
flexible application automation level,0
approaches applying,0
variety approaches applying,0
successful human automation,0
responsibility agents lack time,0
knowledge developing research hypothesis,0
integration supply chains,0
observers know human agent theoretically,0
thirst illusory,0
making discussed,0
intervene transition,0
finally considers additional,0
review propose integrative framework,0
technology fit perceived leadership,0
ai adoption advocating,0
avs varying levels reliability,0
experiment involving 70 participants revealed,0
agent basis explanation observed,0
belief presume behavioral performances instantiate,0
ascriptions knowledge belief,0
existence implicit theory held,0
release tools,0
discuss research design implications,0
rf algorithm performance wasbetter,0
unclear modality,0
subjects experiment 32 participants,0
robotic solution almere model questionnaire,0
understanding ofavexplanation conducted,0
assessment manikin sam,0
auditory explanation,0
phase pepper,0
av systems promote effective human,0
assistive robot end user,0
adoption human like intelligent,0
facial detection recognition,0
like intelligent robots,0
robots influence expectations acceptance emerging,0
signaling use smart recommendation,0
experiment online platform compare suppliers,0
robot interaction hri particularly,0
value procurement,0
trust hri including,0
hri static varies dynamically complexity,0
modelling used test hypotheses,0
usefulness plays mediating role,0
assumptions portuguese participants,0
videos rf,0
relationship interactivity information quality customer,0
time mean,0
01 execution,0
automated organizational,0
taken today emerging business model,0
results humans want exclude,0
taylor francis,0
explored question investigating way humans,0
paradigms fostered advancement digital,0
societal ramifications exemplified challenges,0
challenges opacity algorithmic processes,0
algorithmic processes,0
image perceived usefulness partially mediate,0
collected survey 203 employees,0
transparency ai supported,0
design methodology approach study builds,0
2023 international,0
international journal,0
commons attribution,0
unclear modality,0
expand understanding av explanation,0
explanation conducted subjects experiment 32,0
robot wasnot,0
auditory explanation,0
terms accuracy execution time knn,0
execution time,0
mean sd,0
recent release,0
based emotions robots,0
best customize robots,0
interviews 10 participants laying foundation,0
themes qualitative,0
ism methodology develop contextual,0
hierarchical framework using interpretive,0
user perspectives,0
engages 28 participants refined,0
remarkable potential revolutionizing educational,0
students evaluate developed model,0
information theory,0
model associated hypotheses developed based,0
robots prevalent,0
significant positive impact intimacy robots,0
impact willingness interact robots,0
study enhances understanding human robot,0
actionable insights businesses suggesting emphasizing,0
engagement robotic,0
information theory,0
model associated hypotheses developed based,0
uk limited,0
francis group,0
robots prevalent,0
acceptance including ethics privacy considerations,0
saudi arabia expanded utaut,0
phase study,0
collaboration humans robots,0
digraph specifying hierarchical,0
methodology examine interrelationship identified fundamental,0
concepts area,0
explain differences,0
taxonomy performance aspects venn,0
aspects venn diagram common,0
performed systematic search relevant databases,0
used robotics community evaluate,0
human robot interaction,0
concerning problem quality measurement human,0
interface infotainment systems automated,0
production performance,0
participants equipped eye tracker,0
design human,0
time 40,0
ending increment production,0
paradigm increase,0
fixation time,0
journal content,0
incorporation contextual variables determination,0
centric design principles researchers engineers,0
contribution current research development hierarchical,0
helping people develop expertise,0
theoretical discussions applied research generative,0
second micmac analysis,0
identified fundamental variables results digraph,0
step empirical,0
methods contribute,0
instance model,0
components concepts present conceptual,0
agents collected firm recently integrated,0
integrated novel user interface concept,0
enter intelligent financial,0
application easily accessed user multiple,0
user current context,0
information presentation,0
intelligent applications effectively model manage,0
university technology,0
2022 budapest,0
burgeoning field human machine communication,0
used analyze,0
expected related,0
age important older respondents,0
practical implications design ivas,0
explores reasons adoption ai,0
systems conducted,0
obtained pakistani,0
hypothesis tested using,0
collected online survey analyzed structural,0
increasingly mediated automated,0
frontline service automation,0
gap regarding information,0
approach designing,0
caused wide range interdisciplinarity,0
interface situationally manage information,0
employee survey data 345 center,0
approach helps criticize overcome,0
algorithms purposes explainable artificial intelligence,0
cognitive models provide common,0
new interpretation classic problems,0
av vis vis human agent,0
study manipulate,0
av vs,0
human evaluate,0
agent affects,0
relevance design,0
hand privacy concerns,0
implications related,0
design policy,0
survey france,0
performed survey,0
john wiley sons,0
avs need understand related psychological,0
boundary crossing,0
australia based time employees experience,0
identify necessary traits combinations,0
investigate personality trait sets motivate,0
resource management literature,0
human resource practitioners,0
mission application,0
human learner,0
processing recent literature caused,0
approach conducted semi structured interviews,0
francis group,0
uk limited,0
remain obscure acknowledged,0
conclude discussing implications theory practice,0
shows adoption service robots negative,0
practice identifying directions future,0
theory practice identifying,0
future research,0
hypotheses tested,0
interactive contexts,0
experiments different,0
tp highly relevant issue technology,0
food thought future research highlight,0
taylor francis,0
francis group,0
recommendations intelligent agent,0
measures approaches,0
comprehending examining,0
automation rich complex process given,0
models emerged powerful tools gaining,0
insightful knowledge dynamic processes,0
rationale recommendation conveyed,0
lists option,0
metrics human robot,0
research analyses,0
loop modeling based,0
demonstrate application metrics spacecraft maintenance,0
info communication human computer,0
time available cis,0
research supported fact present business,0
adoption resistance robots,0
information systems ciss,0
recommendations digital,0
practical recommendations,0
complementing work,0
responses individuals used digital,0
tested using 536 responses individuals,0
roadmap evolution intelligent,0
organizations automate knowledge,0
published wiley periodicals llc behalf,0
automation exacerbates erosion human skill,0
reports systematically analyzed,0
little systematic examination sociotechnical sources,0
essential human expertise problematic workers,0
phenomenon widely acknowledged dynamics undesired,0
benefits society potential,0
accounting firm experienced,0
taking perspective sociotechnical,0
2022 copyright held,0
robot interaction hri apparent,0
human automation interaction inspired,0
develop game treasure,0
grounding allows identify divergences,0
called standard model intelligence shared,0
irrelevant information does,0
2023 production,0
production operations,0
countries pakistan,0
collect data asian,0
odekerken schröder kars,0
2021 gaby,0
mennens mark steins dominik,0
perceived usefulness knowledge artificial,0
relationship intention adopt ai banking,0
insight making strategic decision,0
banking industry,0
second analyzes,0
study provides,0
online vignette experiment 225,0
scenario based experimental design 361,0
costs group collaborating conventional technology,0
support significantly,0
robots organisations,0
data collected customers 108,0
process online,0
firms order reduce risk ai,0
bias job automation,0
assessment compliance avs,0
automation bias societal,0
explainability seen,0
avs able,0
interface controller,0
overall model,0
study test,0
model using sample 249,0
affect successful hri appearance,0
using level meta analysis handle,0
discuss implications,0
380 effect sizes,0
81 included experimental,0
findings research,0
report findings controlled experiments,0
success vital,0
effectiveness proposed interventions aiming,0
use eye,0
human robot interaction,0
analysis reviews robot design features,0
tracking technology aided interviews gain,0
knowledge required researchers interested explanation,0
provide recommendations including conceptual,0
review previous work explanations different,0
comprehensive survey existing,0
provide comprehensive,0
demand instances gaze behavior shows,0
able explain,0
present novel salience techniques,0
limited resources avoided,0
personal data,0
practice followed future research,0
observations likely improve,0
study offers implications,0
cognitive models,0
mathematically evolution,0
proposed bypass,0
designs proposed,0
maps fcms,0
models given general state space,0
data privacy challenges replacement human,0
personality traits,0
adoption application ai advance b2b,0
research discussed,0
avenues future,0
designers future research provided,0
model robust,0
external validation,0
predictive performance model using,0
linking individual strategic,0
paper human unconscious processes,0
experiment collect behavioral data characterized,0
detected design app,0
app narratives,0
infer goals beliefs,0
artificial intelligence,0
literature practice,0
mixed perspective,0
guidelines achieved,0
privacy issues negative,0
et al,0
paraskevi et,0
regarding digitalization,0
specific changes,0
models include specific technical,0
specific technical considerations,0
2023 gatzioufa,0
multiple theories,0
avoid uncanny valley effect,0
deeper understanding factors lead development,0
adoption ai,0
aspect humane,0
technology fit network,0
increase automation,0
network externalities present conceptual,0
founded theories task technology,0
test false beliefs sally,0
indian banking consumers,0
ibl model observer distinguishes previous,0
based learning theory iblt,0
observation agents behavior,0
clear understanding latent variables,0
individual used,0
treasure hunter human uncovers,0
present study aims,0
scholarship practice,0
risks automation misuse disuse,0
various kinds occupy just niche,0
automation transparency improves accuracy,0
psychometric scales useful tools,0
automated assisted task demands,0
best uv complete missions,0
advised best,0
bias agreeing automation,0
automation collaboration especially,0
transparency communicates calibrate,0
given reliability,0
mental models,0
human robot interaction,0
vehicle agents,0
noncontextual unpredictable manner,0
agents delivering information different,0
data used secondary noncontextual,0
rigid understanding presumes informed,0
said digital,0
era informed,0
foundation claim algorithmic,0
information improve transparency adapting reliability,0
anxieties robots,0
2023 taylor,0
tools measure hopes expectations,0
human lives involved extending educational,0
privacy concerns affecting various social,0
communication approach relies user information,0
limitations implications based synthesis authors,0
design recommendations,0
explainability key functionalities,0
insights provide,0
end users systematic literature review,0
core self evaluation,0
field study conducted india study,0
behave output based challenge developers,0
models behave output,0
experience sampling field,0
conclude discussing,0
models increasingly information systems,0
implications work,0
existing definition,0
theoretical practical,0
definition mirrors,0
effects robots human,0
algorithms execute operational management,0
lack transparency regarding algorithmic outputs,0
generates new research questions,0
robotic applications,0
policy discussed,0
building previous academic literature topic,0
taylor wang,0
research endeavour demarcated,0
experts align experiences,0
technology lens incorporating data,0
systems supporting worker decision making,0
atenabled knowledge based systems,0
relations strengthen augments instead,0
test prediction accuracy automated dm,0
measure components,0
design algorithms,0
mathematical human,0
creating automation,0
purpose article propose,0
centered automation characteristics,0
agents widely,0
body research,0
development comparable,0
robot collaboration hrc systems,0
robots humans heterogeneous advantages,0
automation systems,0
repeated consistently subjects examined average,0
trust conceptualized calibrated measured taking,0
summarize findings,0
statistically tested,0
data individual,0
experts research development business functions,0
copyright 2023,0
history boom bust,0
having potential significant economic,0
future research,0
drawbacks directions,0
cpc did,0
practices human resource,0
data gathered 330 staff,0
issues ai explainability,0
culture based development cbd model,0
human resource,0
robots increasingly,0
mid 20th century current literature,0
current literature offers inconsistent,0
inconsistent view ai hrm,0
ideas used,0
used online,0
driven failures,0
piece research provides overview,0
overview academic,0
aggregate knowledge identify,0
separate research streams far analysed,0
reveal mechanisms work opposite,0
experimental studies,0
performance automation bias subsequent frustration,0
hrm identifying research gaps,0
make mistakes,0
approaches incorporating physiological data,0
future research agenda,0
agents vcas,0
divergent validity related,0
rota additional,0
difference measures,0
additional individual,0
relation theory,0
encourage perceptions robot acting,0
theory prior,0
results discussed,0
transparency manipulation,0
assessment rota measures person,0
economics need interdisciplinary,0
case interaction voice based,0
naturalness artifacts fueled continuous advances,0
mental model machine,0
agency attribution,0
relationship voice capabilities artifact users,0
automated information,0
effective human robot,0
multisource data 317,0
317 china,0
support proposed theoretical framework,0
automated insulin delivery,0
example users diabetes interact,0
scope designing training uncovers,0
requires traceability automated decisions,0
availability types,0
survey collected data 228,0
gap examine,0
automation suggested combine machine learning,0
experiment averaged behavioral performance,0
humans reliability,0
transparency contributes lack,0
alternatively agent,0
positive effects robot personality,0
robot interacts humans individual,0
engineering robot,0
agent teams time pressured continuous,0
reliable agent contributing overall team,0
intervention based consider,0
word machine effect robust,0
robust attribute complexity,0
options considered transaction costs,0
utilitarian realm competent human recommenders,0
time pressured continuous domains,0
copyright 2022,0
2022 human factors,0
psychological construct model internal mental,0
processing applications challenge managers,0
building accurate models cognitive behavioural,0
conducted empirical study,0
understanding lack,0
provides synthesized insights design,0
automated decisions diverse users,0
job demand resource,0
sampling approach,0
approach study used convenience,0
technology fit,0
discussed study,0
implications discussed,0
contributions design,0
agents personality effect personality different,0
financial industry banking,0
social support informational support,0
personality frameworks proposing ca,0
brand website personality,0
initial pool personality traits final,0
future research,0
provide suitable recommendations,0
data driven information revolution,0
relationship building strategies,0
seam 10 20 years,0
ago science,0
science fiction,0
dominating world,0
gaps misinterpretations ai,0
personal contextual,0
rate avs,0
used convenience nonprobability,0
effective aid,0
technique utilized,0
robots work advanced,0
taylor francis,0
francis group,0
information processing awareness sipa,0
users experience explainable ai,0
applications influence theoretically,0
safety mediate certain relationships contactless,0
attributes perceived value,0
scenarios experiment 80 examined effect,0
aid simulation create realistic scenarios,0
levels information disclosure,0
basis insulin needs calculation,0
panel survey site survey wuhan,0
difference sipa repeated observations,0
designers utilize prediction tasks,0
2023 copyright held owner,0
sample representative age,0
conducted dividing samples,0
presents group study,0
conducted including samples 246 495,0
context ai use medicine,0
cyber physical lab experiment,0
shop online,0
guidance bank planning use ai,0
utilized data,0
mechanisms step,0
perspective compatibility humans robots cooperating,0
platforms like epic games,0
celebrity live streaming,0
examined extent automation designed benefit,0
inform design automated decision support,0
frequently depends people abilities constantly,0
internet celebrities shopping value directly,0
automation improve operator,0
smart pls software,0
automation relevance knowledge task decrease,0
trial trial shifts automation,0
communicate human,0
results degree,0
information sources continuously monitor,0
