phrase,cluster_label
moral psychology,1
promises increased efficiency,1
human factors considerations design,1
human factors,1
extensions model interpersonal,1
consequences controlling different parameters,1
future directions implications ethics psychology,1
multiautomation situations,1
people solve social dilemmas,1
computer role decision making problem,1
fail accurately comprehend intentions,1
moral logic,1
action phases distinction team processes,1
designing virtual,1
decision element complex systems,1
social roles engage human,1
situation awareness,1
detailing theory human centred,1
safety capacity performance facilitating,1
evaluation supported viability,1
android indistinguishable,1
knowledge based mimics human,1
psychology 91,1
devices actions indicative human,1
reduced subjective workload degraded,1
likeness robot capacity harm,1
framework support align human factors,1
learning rl agents,2
agents robots,2
instance model,2
evidence participants grounded understanding,2
information leads increase level user,2
model assessment reveals professional status,2
particularly dealing incompleteness knowledge,2
utcs include expansion branches,2
task allocation human,2
representing different home discipline,2
augmented performance interplay countervailing forces,2
accuracy model,2
algorithms action,2
complement algorithmic,2
augmented worker performance,2
performance problems impact efficacy,2
time pressure little evidence,2
play various,2
workers assigned resolve problems manually,2
practical managerial,2
improve productivity,2
leads satisfying,2
computing utility,2
attribute nonhuman agents,2
weak improve algorithms payoffs,2
comparable computing,2
performance automation bias subsequent frustration,2
technology interactivity fit cooperativity,2
contextually useful information,2
discrepancy lead mistimed explanations,2
difference performance algorithmic,2
introduce timelytale approach,2
automation control mechanisms,2
human operators,2
studies emphasize timing crucial factor,2
improve human automation,2
hours generally,2
achieve objective employed,2
centered automation characteristics,2
reconnaissance task,2
experience increase performance increased,2
human operator simultaneously increasing,2
evaluated available evidence,2
development comparable,2
machine automation systems involve integration,2
analysis identify,2
measure components,2
additional requirements effective decision,2
test prediction accuracy automated dm,2
automated agents goal,2
negative beliefs worldviews agents,2
managing abnormal situations,2
mathematical human,2
generally computational nature intended model,2
automatically make decisions,2
influencing way systems work perform,2
impact tools employees collaboration exploring,2
accomplished goals focusing employees working,2
fictitious automated ray screening task,2
automated systems tends,2
oriented vs,2
complex datasets algorithms robo,2
types task,2
managerial capabilities,2
extensive performance test,2
automatically design maintain investment portfolios,2
support proposed theoretical framework,2
use mobile,2
employees future,2
consequently interactions,2
pivotal force modern business transformation,2
decision support systems broader expected,2
problem algorithmic,2
algorithms substantially change employees,2
automation use,2
use automation,2
provide agenda,2
automation transitions factor specific scaling,2
reverse true competitive pressure,2
extracting novel insights adoption,2
study imply appropriate management expectations,2
managerial social capital dcv considered,2
sensitivity changes automation manual performance,2
tools used various,2
social development organizations,2
occurs action,2
tends disrupt operators action outcomes,2
tasks activities,2
operators automated,2
automation 47 reduces,2
agent assistance surpasses,2
additionally versatility approach potential optimize,2
experts developed aiding concepts implemented,2
research concerning important phenomenon,2
intelligent machines execute routine,2
early task,2
organizational control strong current evidence,2
discipline evaluate workers,2
military analysts,2
helps hurts algorithm augmented,2
models improve learning efficiency,2
strategic element industries,2
reduce power asymmetry inequality organizations,2
literature demonstrating organizational psychology theories,2
hallucination biases training data jailbreaks,2
essential strategic,2
functioning vast majority operating,2
algorithms continuous increase hardware,2
grounded agent decision making architecture,2
domains advances programming algorithms,2
theory devise mathematical dm model,2
proactively address mitigate loop performance,2
cognition utcs offer,2
suggestions managers,2
performed analysis,2
operations assume people,2
models operations management suggest fruitful,2
assistance human operator,2
widespread fear corresponding job,2
losses organizational think,2
agency suggests,2
resistance come,2
autonomous artificial agents antithetical concept,2
management scholars,2
implementation workplace,2
job replacement theories contend,2
application liking,2
evidence overoptimism,2
decomposed guidance based,2
job demands,2
investigation revealed critical skills employee,2
learning algorithms organizations complete abandonment,2
strong belief giving agent,2
workers public spanish,2
automation controlled automation,2
implementation organization lead success failure,2
understanding agents,2
evidence shows public opinions,2
expertise judgment social interpersonal issues,2
purpose development mobile technology changed,2
perspective ertms parallels automation concepts,2
algorithms prove value making important,2
failures moderate ai,2
quantitative aspects comprehensive research,2
objective investigation assessed effectiveness performance,2
overview layer provided layer,2
ai service passengers,2
determine automation nonautomated alternative,2
implemented hoped proactive structured programme,2
tested machine capable experience,2
specifically focusses teamwork dimension,2
definition mirrors,2
support focuses technological factors,2
automation intent errors,2
automated device target,2
rl agents pure text,2
associated display,2
likewise australians likely,2
fields impeding development cumulative knowledge,2
management literature,2
psychometric scales useful tools,2
develop new technologies arise,2
participants chose relying observations,2
exposed automation technology likely main,2
scenario training,2
overview current knowledge field,2
evolution highlighting avenues future,2
enter learn contribute,2
display formats,2
process based,2
took operators thought processes optimal,2
social interactive agents concerns,2
engaged convoy,2
introduced concepts,2
existing definition,2
users algorithmic avoidance,2
defining challenges technology implemented,2
showed operators adapted automation,2
demonstrated application support systems engineering,2
levels automation influence,2
human aid automated,2
early development key tenet incose,2
traditional human driven model avs,2
computer information,2
experts middle level management,2
automation negatively impact people,2
computer based scenario participants interacted,2
moderating impact technology turbulence acceptance,2
organisations face close interaction artificial,2
capabilities organization including organizational,2
lessons learned industries technology,2
interactions representable agents social space,2
theory states possible organizations decisions,2
normative guidance extended,2
potential facilitating strategic decision making,2
requirements elicitation functional,2
interaction intelligent agents,2
approach microsoft xiaoice,2
gaming literature,2
support mechanisms facilitating environment,2
cues agent applications norms concrete,2
social support informational support,2
perceived utility automated,2
models behave output,2
behave output based challenge developers,2
let non technical end users,2
information requirements transitions migration,2
remote operations guide future,2
research examines quantitative methods,2
interactive media effects haii,2
level technological expertise user,2
concept person fit introduced,2
theory takes account actions,2
models assign posterior probabilities competing,2
accounts users persons artifact,2
literature performance evaluation models developed,2
based explicit guidance human,2
management attracted increasing researchers rooted,2
suggest individual differences predict,2
characteristics affecting,2
technologies user engagement,2
learning applied,2
tradeoffs included support,2
jeopardizes mission,2
reactions algorithmic,2
human operator,2
algorithms increasingly,2
application approach,2
art model,2
nuances applications,2
findings operator training,2
helped build model,2
current state art model,2
initiated action turn,2
supervisors employees behavioral reactions remained,2
drawbacks directions,2
degrade attentional abilities trend,2
increasingly make managerial,2
disruption multi agent systems,2
contribution theoretical model explains human,2
algorithms causal,2
identify employee,2
ideas used,2
age work,2
service failures using ai,2
world change,2
experiment humans repeatedly play games,2
employees social support,2
crm strategic,2
increasingly workplaces,2
tasks advanced capabilities,2
organizational contexts interplay cognition,2
usage led employment uncertainty higher,2
popular myth,2
arguments used support,2
people irresistibly believe,2
incorporate techniques control intent,2
increasingly rely algorithms,2
operator succeed current goal,2
agents respond slower users,2
17 trials,2
agents icsas widely used automated,2
goals hope achieve people click,2
operators participated study,2
inexperienced factory workers initial,2
results discussed terms task,2
solving problems require new,2
model study,2
systems measured pre post,2
theories information ecology psychological resistance,2
particularly related automation processes,2
operators paired accurate,2
highly automated,2
accurate machine,2
measured study,2
disuse rates high 84 operators,2
algorithms lack capability deliberate carefully,2
automated map,2
transformation innovation empirical research,2
click mindlessly experts tired make,2
evidence customer,2
foundation claim algorithmic,2
hidden problem,2
increasingly algorithms,2
leadership functions supplementing substituting certain,2
era informed,2
hopes identify,2
contextual experiences,2
analysis aspects,2
rigid understanding presumes informed,2
noncontextual unpredictable manner,2
ground station developed,2
scenarios low moderate,2
indices assessed,2
illustrate complexities,2
13 assumptions,2
automates radiologist,2
response focus enterprises,2
making effective strategy,2
user needs collaborate agent having,2
automation artificial intelligence,2
comparisons based,2
organizational efficiency,2
following sequential mixed,2
considered separate agents pursuing goals,2
scales formed,2
automation bias represent different,2
taken today emerging business model,2
automated organizational,2
present future employees humans,2
existence implicit theory held,2
algorithms increasingly used,2
folk psychology function desires beliefs,2
numerical rating,2
employee workload fewer customer requests,2
human operator replace,2
question disclose involvement,2
conflict probe,2
conflict object car bag,2
service agents,2
firms constantly experimenting,2
additional time,2
framework offers means modelling interaction,2
mutual conflict,2
design management human automation teams,2
control incorporates adaptable automation oppermann,2
conflict judging relative arrival time,2
conflict detection skill,2
knowledge intensity ia ability complete,2
work systems increasingly,2
use tims tool requirements,2
new technologies workplace,2
requirements formulation prepare software agents,2
push employees make use new,2
affects firm performance,2
inclusion evidence accumulation framework training,2
background automation related complacency automation,2
current approaches multiagent,2
task operator attention,2
complacency occurs conditions multiple task,2
automation like surveys drastically limit,2
formed order variables basic,2
adaptive user,2
naive expert,2
expert participants overcome simple practice,2
reach increasing heights organizational,2
design manually automatically adaptable software,2
type automation,2
imperfection miss,2
provides evidence,2
classifying service occupation tasks terms,2
agents humanoid robots assumed facilitate,2
managers showing empathetic,2
support caring mitigate worker resistance,2
driven workplace,2
agenda stimulate future,2
job displacement,2
highlights power human touch,2
intelligent agents rapidly,2
human operator expectation consistent agent,2
emphasis initial setup aspects gameplay,2
examples improved,2
conflict intervention performance using,2
optimize effectiveness,2
items apparent,2
different task,2
utilization agent,2
research emphasizing organized nature,2
oversee automated function accurately,2
strategy game,2
comprehensive portrayal operator performance facilitating,2
outputs supporting beneficial outcomes,2
assessment rota measures person,2
automation evolved,2
paradox challenges,2
companies understand,2
performance attention allocation,2
leveraging influential concepts management human,2
processing analysis dissemination,2
arguments automation,2
leads differential human performance,2
better automation,2
30 min scenarios 12,2
addressing ai service,2
focused alternative considering integration artificial,2
support human,2
12 performance level,2
potential benefits increased efficiency productivity,2
reliable automation compared manual performance,2
role automation workload management implications,2
suggests specific queue design,2
recurring patterns themes,2
workers offering notable efficiency scalability,2
sustainable supportive work environment,2
rise worker resistance manipulating algorithms,2
manipulating algorithms fake,2
technologies fear job displacement automation,2
traditionally organized individual,2
analysis hai operator,2
dynamism ed,2
model joint,2
rapid technological advancements,2
essential navigating challenges opportunities,2
effective business practices successful,2
human maintaining,2
production performance,2
rpa tools influence organizational routines,2
centric design task automation,2
managerial social aspects,2
understanding process,2
framework hi gai,2
management psycho sociological perspective,2
interaction hri applications manufacturing,2
shifts characterized automation,2
academy management,2
human centric operations,2
intermediate goals,2
taxonomy performance aspects venn,2
term strategic success aiding skill,2
computational models understand people incorporate,2
concepts area,2
android sophistication likely achieved 50,2
human centric operations,2
shifts characterized automation,2
understanding process,2
context interpretable machine learning,2
hierarchical framework using interpretive,2
advantages speed,2
digraph specifying hierarchical,2
identified fundamental variables results digraph,2
second micmac analysis,2
managerial implications,2
industrial setting competing,2
developing capabilities strategy,2
firm business model,2
concepts theories related,2
support people,2
value fail,2
different ways providing users,2
incorporation contextual variables determination,2
essential navigating challenges opportunities,2
information overload intuitive,2
centric design task automation,2
paradigm increase,2
information theory,2
ending increment production,2
game theory,2
agents employ maximum entropy inverse,2
automation technology,2
linear models,2
analysis model,2
automated decision support systems provide,2
perceptions workplace,2
industry employees employees adopt proactive,2
spatial configurations centering,2
interactions employees information flow outside,2
human knowledge,2
workplace entails new,2
practices configurations individual organizational,2
technological interaction,2
production context build comprehensive view,2
functioning hollnagel,2
rf algorithm performance wasbetter,2
ias support humans,2
videos rf,2
time mean,2
intelligent agents,2
mean sd,2
future work hybrid,2
execution time,2
supervised automation partially,2
intelligence ai service,2
terms accuracy execution time knn,2
assessment manikin sam,2
phase pepper,2
information theory,2
temporally based,2
hanoi puzzle,2
modeling model based management,2
learnable abstractions reasoning,2
photographing targets,2
systems facilitating human learning,2
complex problem solving,2
mechanism schema activation allow,2
beliefs important predictor,2
functional services acceptable use ai,2
core idea augmentation,2
encountered different technological failures automation,2
effectiveness degraded,2
concept davenport,2
kirby augmentation strategies adapted,2
professionals position,2
evidence process,2
supports learning processes employees,2
job design transport,2
operations management discourse concerned studying,2
organizations challenges,2
social agents autonomously,2
automated systems bainbridge described,2
expertise instrumental resource,2
combat theory principles operational success,2
chain events,2
evolving work,2
model potential improve model quality,2
interaction user model,2
understand effects automation imperfection,2
information contained,2
referred automation,2
project roadmap enabling,2
background automation prevalent,2
variations occupations,2
self organizing,2
experiment participants performed reconnaissance,2
proposes contexts,2
examine problems,2
systemic representation,2
developed used associated metrics evaluation,2
examined employees psychological adaptation,2
scenario based design,2
instructor convey information,2
decision support,2
visualization techniques tools needed,2
caused behave certain way,2
fusion interaction,2
performance wellbeing,2
actions interactions closely observed,2
automated systems conducted past,2
avs equipped novel external human,2
industrial revolution,2
work systems,2
interaction workplace,2
agents offer innovative,2
management theories psychological concepts,2
significant societal transformation,2
efficiency aa outperform higher efficiency,2
military operations human operators,2
predicts workers experiences aa shedding,2
automated agents,2
include interactivity time convenience compatibility,2
unintended challenges carefully,2
offers new opportunities presents unintended,2
workers increasingly embracing artificial,2
optimise various aspects operations workplace,2
advances automation,2
100 automation,2
operators automating,2
listening workplace generative,2
led managerial,2
ai reshaping service,2
result improved workload ratings,2
potentially fruitful direction provide support,2
efficiency accuracy time savings,2
information integration,2
automation mundane,2
tasks typically creates,2
game used,2
regarding implementations professional,2
vulnerabilities individual agents humans,2
substantiates knowledge theory pre announcement,2
announcement phase,2
octagon measurement useful,2
machine characteristics incorporation user extraversion,2
manufacturers credit work valuable threefold,2
interactions user,2
automation artificial,2
based individuals work environment,2
institutional environment 23 sub criteria,2
paper developed model criteria human,2
knowledge artificial,2
study business game,2
training programs tailored,2
enthusiasm explained rapid,2
new capable increasing efficiency,2
conditions providing resolution advisories,2
expertise trust observational,2
reconnaissance mission atr static,2
learning processes,2
human operators increasingly,2
evolution technologies,2
advantages obstacles essential industry,2
industry experts decision,2
performance outcomes,2
automation interaction concerned,2
strategic inquiry,2
ism methodology develop contextual,2
information influences,2
communication decision theoretic,2
context current debates future artificial,2
methodologies actionable insights,2
effects automation,2
controller workload limiting,2
support systems,2
decide trigger support,2
automation different domains,2
interaction implications automation,2
mutual continuous production flow,2
optimization training efficiency,2
algorithmic management,2
industries significantly changing nature,2
automated intelligent,2
automated device target,2
moving rbt theory forward,2
integration supply chains,2
high performance ai infrastructure crucial,2
used stage approach,2
research largely focused technical,2
influence organisational capabilities,2
effects different automation design,2
reliant operators high,2
advanced systems advisory display,2
tools applications capabilities received tremendous,2
navigation display compared,2
humancomputer interactions,2
operators determine automation nonautomated alternative,2
automation intent errors,2
psychological distance users,2
comes followed,2
use automation hypothesized increase,2
based display lead better,2
constraint based display provides information,2
idea evaluation,2
interactions attracting increasing,2
person automation,2
model operator decision,2
operators achieve expert,2
automation interaction hai operations,2
training experience examining operator,2
product development,2
support influencing factors previously identified,2
prevalent touch,2
timing intervals,2
contrast vast investments adaptive automation,2
work operator performance process,2
automated support varies,2
flexible application automation level,2
focus gig workers despite,2
decreased misuse,2
probability theory model types behaviors,2
intelligent autonomous agents,2
workers despite lacking expert knowledge,2
predicting automation,2
successful human automation,2
agents indispensable work environments,2
social aspects human agent interactions,2
16 optimal,2
baseline constraint,2
effects expressed unwillingness use automation,2
nominal situations,2
balancing workload maintaining user situation,2
user dynamics,2
achieve objective,2
challenges face,2
process critically reflecting,2
interactions tactical operations,2
conduct war,2
algorithms conduct,2
undergo automation near future calling,2
threshold designers use balance automation,2
technologies transforming workplaces harbingers,2
needed establish feasibility tool,2
tool range application domains details,2
results automation,2
change aspects lives including,2
agent workforces,2
capacity reckoning use smith,2
use smith terminology,2
decision support systems,2
declined sharply,2
spot phenomenon engagement psychology,2
given certain characteristics current,2
management rapidly spreading,2
instructions ia act,2
generate genuine novelty new knowledge,2
produce better,2
support preferred,2
open access,2
modeling individual,2
analyses estimates regarding barriers automation,2
better task,2
time machine learning second users,2
ai enabled service crucial,2
performance explained kind,2
kind algorithm,2
algorithms increasingly playing pivotal role,2
automation social,2
interact new technologies increasingly,2
agent basis explanation observed,2
data belief asymmetries,2
performance relation model context,2
belief presume behavioral performances instantiate,2
prediction different human theory,2
agents ias,2
research broaden focus encompass diverse,2
ascriptions knowledge belief,2
autonomous vocabulary learning,2
comply systems erroneous,2
achieve goal collaboration,2
practices scattered firms fringe companies,2
managerial implications suggested,2
modeling used analyze model,2
model using data 363,2
tools predict operator,2
robots disembodied,2
results indicated performance increased situation,2
capacity suffered higher levels automation,2
operator performance,2
ensure automation supports operators,2
black swan events studied,2
carry conflict reconciliation,2
human centered decision support tools,2
information processing ability,2
interaction far documented despite,2
perspectives regarding human automation,2
interaction hai model based tools,2
conceive interaction humans computers,2
ecological interface,2
knowledge factors increase,2
models user data,2
changes model input changed,2
phenomenon investigated,2
agent decision process mitigate misperceptions,2
automated decision making,2
model decisions addition evaluating performance,2
accountability machine,2
agents interaction including explainable artificial,2
robots disembodied,2
automation varying effects human,2
managerial implications suggested,2
es decrease ci,2
perceptions social support users,2
communication modality search rescue sar,2
development improved operator training program,2
point actors business reverse engineering,2
type operator support human,2
power plants inference operators thoughts,2
predict effects different automation,2
performance complex systems,2
employees working,2
application scenarios,2
variety industrial,2
era rapidly,2
faults automation conditions,2
operators thoughts understanding diagnosis current,2
experiments 80 operators,2
detect repair,2
emerging diverse applications instance autonomous,2
automation inherent,2
regarding applications,2
scenario based experiments 124,2
examine object based social beliefs,2
social information processing theory,2
explores firms systematically foster,2
software tool used compare,2
ai services,2
customer service failure,2
display technologies tailored context specific,2
based robustness,2
measures frequently corresponded intuitive increase,2
measuring effect expertise,2
disruptions accompany transformation work,2
uncertainty users,2
communication increasingly focus automation,2
levels warfare strategic,2
users information,2
inform strategic decisions,2
existing knowledge,2
game task,2
improves efficiency,2
organized ideas technology help future,2
available information evoke mental,2
analysis mga students,2
knowledge management,2
models taxonomies human automation,2
automation understand foundation future,2
analysis assess,2
analysis using,2
design collaboration performance team,2
organizations need cautious,2
different models algorithm partners,2
regression analysis,2
used analyze,2
labor differences nature,2
focusing design collaboration performance team,2
different models algorithm partners,2
inner workings limited knowledge,2
regression analysis,2
technologies encompass wider wider,2
transformation organization,2
transformation public sphere,2
military genius role,2
statistical models incorporating embedded,2
agents collaborative human,2
spaceflight relevant tasks,2
measures derived actions operators,2
embedded measures proposed unobtrusive,2
impractical administer,2
wealth management,2
research transitions automated,2
value attribute,2
dislike lengthy textual,2
logit model used,2
model used analyze data collected,2
linear symmetric perspective adopted,2
required focus user,2
avs context human automation,2
introduction given,2
infiltrate industries decade,2
space operations,2
automation irreversible instantaneous,2
underlying afss operations,2
measures model dynamic changes,2
different scenarios,2
given novelty,2
strategic implications automating ooda loop,2
compared baseline model,2
model nearest,2
clausewitzian notion military,2
automation driven rise intelligent,2
opportunities high,2
provides step step process technological,2
technology educational organization,2
generalizability exhaustive training,2
tasks monitoring failures,2
operators perform binary categorization,2
cues help operators perform,2
concurrently perform,2
time saved using cues,2
deeper understanding factors lead development,2
trends surrounding sphere present,2
load index cues improved performance,2
identity disclosure willingness donate,2
technology mobile contexts proposes comprehensive,2
automation bias societal,2
mathematically evolution,2
bias job automation,2
task performance,2
process online,2
obtain picture effects automation,2
understanding introducing new technologies influence,2
measures indicated,2
support significantly,2
contributor official duties employee,2
states government work united,2
available works,2
envy play,2
second analyzes,2
insight making strategic decision,2
did reduce,2
maps fcms,2
models given general state space,2
feature positive impact failure,2
prerequisite success automation underlying,2
interaction employee vitality especially,2
benefits intricacies employing computer,2
agent affects,2
contemporary decision support,2
human evaluate,2
yielding increase economic efficiency,2
level urgency subjects,2
type service,2
av vis vis human agent,2
development theoretical model explains end,2
tactical conflict detection resolution horizontal,2
ecological interface called,2
picture complex,2
called standard model intelligence shared,2
fault diagnosis using prototype ecological,2
app narratives,2
computer issued,2
higher level functional goals,2
text based,2
employment opportunities area psychological,2
enables improved,2
improved sensor,2
failure detection,2
agents affective processes,2
45 accuracy respectively estimating,2
computer agents,2
enhancing knowledge,2
production operations,2
management society,2
irrelevant information does,2
fourth industrial revolution,2
common mouse operations potential new,2
theory shast conceptual,2
secondary task performance reduced self,2
automation generally resulted,2
progress hierarchy capabilities,2
particular help firms progress,2
enablement frequently discussed literature technology,2
spss process macro,2
government agencies ai service,2
agents surveys 200 employees,2
task allocation process workflow,2
including adjustments task,2
enriched providing theoretical managerial insights,2
applied identify important issues,2
issues interactions warehouse,2
managerial necessity consider human,2
automated warehouses,2
functionalities automated,2
performance modeling early effective design,2
department effectiveness tested,2
task organization,2
ai service,2
quality interactively explore solution space,2
end user understand underlying algorithms,2
algorithms judge quality,2
educational organization problematic internal external,2
assessment usually ask users,2
applications optimisation,2
narrow focus technology enabled business,2
computer interactions,2
use ai service agents,2
different economic games public goods,2
model using sample 249,2
overall model,2
model better understand data scientists,2
fourth industrial revolution witnessing fast,2
managing tensions develop ml models,2
control automation fails reaches functional,2
experts loop,2
claim gives,2
avs barriers,2
work public,2
provide automated decisions,2
analysis example,2
factors impact technology,2
24 27 conducted testing automation,2
human automation interaction including intended,2
complex operational settings met,2
human like non human agent,2
agent higher intention empower,2
fourth industrial revolution associated,2
varying automation,2
experienced event required,2
salient 4ir action,2
action possibilities developed,2
attention task,2
imprint model created varying,2
performance research integration tool imprint,2
influences employee learning,2
development flourished,2
expressed techniques limited,2
organizations require,2
performance context information,2
loyalty context ai services,2
critical humanization automation,2
complementarity suggest,2
automation business operations crisis,2
conditions learning failures,2
business effective operations covid 19,2
shows knowledge perceived,2
management inventory management,2
belief overruling,2
characterize evolution dm,2
human potential,2
tasks level automation,2
users different organizations different functional,2
historical analysis informational,2
valuable insights business,2
application business response crisis future,2
primarily focuses making best,2
performs repeated,2
automation business operations crisis,2
setup machine performs,2
business effective operations covid 19,2
doubt quality systems overrule machine,2
capacity make better predictions,2
human experts,2
analysis informational synthesis combination,2
present work,2
considering category innovation ventura evolution,2
samples employed final analysis,2
selectivity index previous calculation,2
1000 times independently possible,2
considering thirty different experimental scenarios,2
models human,2
beliefs reduced,2
generation autonomous adaptive systems largely,2
including game theory theory,2
participants underwent training computer based,2
er levels automation tipping point,2
rejects automation,2
derived integrated model digital interaction,2
perceived econsumer productivity,2
conversational agents aca objective perceived,2
productivity independently aca,2
ongoing process,2
paradigm shift potentially increases ecological,2
websites display agent,2
fitting user profiles,2
determines beliefs,2
advanced automation,2
based learning systems creates new,2
development good sa mental,2
including focus taskwork sa agent,2
using prototype ecological interface,2
diagram tactical conflict detection resolution,2
interfaces striving compliance,2
require good performance,2
supply chain management inventory,2
philosophical framework use cases supervisory,2
execution strategy according managers perceptions,2
used analysis,2
limited contexts,2
anthropomorphic automation failed bolster,2
evidence participants perceptions,2
93 reliable agent,2
impact human workforce orga,2
interact automated decision,2
aid human performance operators,2
automation employed,2
resource based view knowledge based,2
participants collaborated automated agents varying,2
automation conundrum,2
flexibility organizations management,2
management production constitute basis,2
stability production,2
algorithms products,2
production plan cycle lead,2
automated aids,2
workers 100,2
100 manufacturers,2
human operators effectively oversee,2
operations cycles throughput primarily,2
secondary element production planning employee,2
employee operator cycle time,2
psychology situ manufacturing,2
leading establishment prerequisites optimal work,2
planner collaborative workplace standardized durations,2
systems consider task,2
human operators operators,2
employees computer industry,2
operators cognitively engaged,2
information processing requirements automated,2
application business response crisis future,2
valuable insights business,2
changing pace boosted technological advances,2
tracing condition evaluation cascade table,2
proximal scale reasons tracing,2
event related human actor tracing,2
human culture technology,2
moderates direct,2
automation relevance knowledge task decrease,2
expand businesses focus,2
synthetic expressions raises,2
interaction realize expressions multiple modalities,2
expressions important,2
difficult circumstances including pandemic crisis,2
automation improve operator,2
performance ensuring individuals,2
perspective applies various stakeholders,2
highlight potential,2
examined extent automation designed benefit,2
management task varying task load,2
information acquisition,2
analysis did make task,2
increasingly capable automation complex,2
disengaged participants required adaptable automation,2
automation flattening organizational hierarchies,2
automation led,2
significant return manual deficits,2
urgently required establish design automation,2
future work,2
employee psychology performance analysis,2
index taken input variable employee,2
computer interaction,2
generally views,2
operations management explicitly considers effects,2
software tools autonomous,2
develop better interaction visualization,2
model used user,2
model emphasizes need managing team,2
demonstrates model,2
sustainable human automation,2
automation collaboration need develop,2
information understanding dependent question,2
coded debate,2
transitioning tools collaborators,2
particularly true,2
processing tasks annotation relation identification,2
benefit automation sensitive,2
conflict detection resolution,2
critical information requirement ccir,2
coordination task preliminary test,2
participants played tit tat strategy,2
design variables derived decision support,2
using prisoner dilemma games manipulating,2
challenges diffusion,2
manager task performance recorded,2
automation order fly,2
conducted mission manager,2
true situations,2
computerized agents,2
background manufacturing industry,2
developed scales measuring,2
important performance organizations,2
used analyze,2
labor differences nature,2
automation interaction issues interacting,2
context conflict detection resolution advisory,2
results indicate importance corporate,2
integrated conflict,2
increasing productivity relieving repetitive strenuous,2
work alongside humans,2
supplementary information components,2
method participants evenly,2
components users look effective,2
atc tasks automation conditions including,2
ai reliability experience,2
development increasing,2
development increasing connectivity operational practice,2
symbiotic systems specifically change user,2
interaction leads synergetic,2
performance reduce workload compared manual,2
automation did increase,2
stage gate process hand,2
organizational outcomes,2
management technology mot operations,2
did decrease,2
interaction performance,2
considered task,2
inventory jopi functions work,2
acceptable ontology rapidly expanding,2
situations dogfighting,2
analyzed post hoc,2
focus psychological employees,2
ideal model information integration,2
version scale developed validated,2
background operators interact automated decision,2
psychometric properties,2
properties scale,2
utility potential impact technology society,2
automation aided performance levels predictions,2
numerous decision support issues requiring,2
manufacturers developed prototypes exist,2
likely production,2
predetermined conditions require,2
knowledge imbalance users,2
tasks attempts assist people augmenting,2
transition organizations,2
performance similar,2
firms informal corporate social,2
model comparisons identified potential strategies,2
capacity employee socio behavioral concerns,2
typologies based explanantia presented,2
organizational environmental,2
automation ia,2
amidst polarising narratives,2
worldwide increased use automation,2
efficiency innovation,2
burgeoning integration everyday,2
dependent user,2
models proposed different,2
reliable automated decision aids binary,2
passenger transportation allowing agents autonomously,2
early stage human development,2
information exploitation hamie investigation,2
industrial engineering research operational worlds,2
knowledge pilots perceptions attitudes,2
highlighted benefits collaboration promoting efficiency,2
software based,2
replacing traditional tools,2
incident response phases,2
human centered context sensitive architectures,2
interaction hii harnessing expertise,2
abstractions valuable practical models presented,2
employee expectations,2
non human technical agents,2
behavior tracking tools articulating employee,2
tools leading productive workplace,2
workflows enhancing knowledge,2
eligibility criteria 50 mainly,2
automation perceived change competencies,2
study uses video vignette design,2
visualization tools dimensions,2
model human newcomer,2
tool prisma,2
assessment tool,2
components reflection knowledge utilization psychological,2
substantiate claims,2
enabling occupants interact,2
high automation levels occupant control,2
competition fierce,2
firms virtually industries,2
series experiments examined human operators,2
extensively industrializing rai,2
adapt new work,2
requires employees,2
matching game,2
32 played game different task,2
students evaluate developed model,2
practicing tasks,2
computer agents improves,2
literature asking participants design automated,2
art agents literature,2
proposed bypass,2
increased people performance compared interacting,2
helping people develop expertise,2
supporting expert performance host hedges,2
fixation time,2
effect human operators,2
time 40,2
infer goals beliefs,2
observation agents behavior,2
based learning theory iblt,2
test false beliefs sally,2
noticeable decline,2
increase automation,2
aspect humane,2
involve questions concept operation engineered,2
multiple theories,2
focus task job,2
specific technical considerations,2
models include specific technical,2
observations likely improve,2
proxemic distance organizational status power,2
task structure task distance people,2
theory applied improve interaction design,2
transformations work practices,2
outset function allocation,2
optimized represents consequences,2
traits designing manufacturing commercializing,2
assessment method,2
numerous function,2
satisfies objectives,2
ironies automation,2
captures important regularity automation fitts,2
knowledge infrastructure managerial commitment training,2
capabilities organizational dynamics,2
humanmachine teams assist employees,2
support operations visualization,2
fundamentally change workplaces professions,2
strategic reasoners treating reasoners,2
depending perceived agent task fit,2
societal impacts developing deploying advanced,2
emotional societal impacts developing,2
human learner,2
advance strategic agenthood,2
common training environments starcraft,2
nonhuman agents induce,2
discuss anomalous misattributions strategic,2
conform normative informational motivations,2
linking individual strategic,2
predictive performance model using,2
model robust,2
specific changes,2
av systems promote effective human,2
executive actions,2
working systems,2
objective examine human operators adjust,2
moment interaction automation,2
included isr coverage response,2
categories internal,2
wearables factories,2
driving exceptionally fast growing technology,2
coverage compared manual performance,2
regard tasks work design,2
information helps overcome costs,2
organizational styles management models,2
interaction essential,2
continuous manual operation condition hat,2
changed game modern smart factories,2
included information processing stage level,2
joint task execution,2
human operators working,2
agents assist,2
interaction conceptual framework review,2
autonomous agent factor,2
subjective job performance,2
analysis facilitates,2
management particularly,2
fluency relates employee job,2
managers deviates considerably optimal,2
implications organizational,2
newsvendor game proposes,2
human operators little,2
variable strengthen decay,2
time hear,2
interactions employees,2
recognition task,2
constellations employees,2
